resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,parasitic
1366,Chromopleustes oculatus,gammarid,1,2081,Clinocottus acuticeps,fish,1,1,2,3,2,254,"San Juan Islands, WA",all,NA,no,NA,NA,2208,n
1366,Chromopleustes oculatus,gammarid,1,507,Alpheus clamator,shrimp,1,1,4,6,2,432,NA,low,pools,n,y,NA,20440,n
1366,Chromopleustes oculatus,gammarid,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,399,NA,all,NA,no,y,NA,19931,n
1354,Cryptodius kelleri,gammarid,1,2081,Clinocottus acuticeps,fish,1,1,2,3,2,254,"San Juan Islands, WA",all,NA,no,NA,NA,2209,n
1354,Cryptodius kelleri,gammarid,1,507,Alpheus clamator,shrimp,1,1,4,6,2,432,NA,low,pools,n,y,NA,20428,n
1354,Cryptodius kelleri,gammarid,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,399,NA,all,NA,no,y,NA,19919,n
505,Caprella californica,amphipod,1,102,Epiactis prolifera,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,15039,n
505,Caprella californica,amphipod,1,107,Metridium senile,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,15138,n
505,Caprella californica,amphipod,1,15,Clinocottus analis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14324,n
505,Caprella californica,amphipod,1,2102,Xiphister atropurpureus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14610,n
505,Caprella californica,amphipod,1,2081,Clinocottus acuticeps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14343,n
505,Caprella californica,amphipod,1,2083,Clinocottus globiceps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14381,n
505,Caprella californica,amphipod,1,2082,Clinocottus embryum,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14362,n
505,Caprella californica,amphipod,1,505,Caprella californica,amphipod,1,1,NA,3,1,255,NA,low,NA,no,NA,NA,2210,n
505,Caprella californica,amphipod,1,2084,Clinocottus recalvus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14400,n
505,Caprella californica,amphipod,1,2085,Clinocottus spp.,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14419,n
505,Caprella californica,amphipod,1,2392,Hydrozoa,hydroid,6,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14836,n
505,Caprella californica,amphipod,1,972,Epiactis ritteri,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,15077,n
505,Caprella californica,amphipod,1,2388,Ophiuroidea,brittle star,6,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13578,n
505,Caprella californica,amphipod,1,126,Amphiporus imparispinosus,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,16254,n
505,Caprella californica,amphipod,1,1718,Amphiporus cruentatus,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,16273,n
505,Caprella californica,amphipod,1,1719,Amphiporus flavescens,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,16292,n
505,Caprella californica,amphipod,1,1720,Amphiporus formidabilis,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,16311,n
505,Caprella californica,amphipod,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,399,NA,low,NA,no,y,NA,19828,n
505,Caprella californica,amphipod,1,3027,Calidris alpina,bird,1,1,1,6,1,404,NA,low,NA,no,y,NA,19970,n
1297,Ampithoe simulans,gammarid,1,2086,Enophrys bison,fish,1,1,3,6,2,361,mudflat in Northern California,low,pools,NA,yes,NA,11162,n
1297,Ampithoe simulans,gammarid,1,2079,Ascelichthys rhodorus,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2212,n
1297,Ampithoe simulans,gammarid,1,2083,Clinocottus globiceps,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2219,n
1297,Ampithoe simulans,gammarid,1,507,Alpheus clamator,shrimp,1,1,4,6,2,432,NA,low,pools,n,y,NA,20372,n
1297,Ampithoe simulans,gammarid,1,2110,Tringa semipalmata,bird,1,1,1,6,1,395,NA,all,both,no,y,NA,19369,n
1297,Ampithoe simulans,gammarid,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,399,NA,all,NA,no,y,NA,19863,n
1239,Dynamenella sheareri,isopod,1,16,Oligocottus maculosus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14582,n
1239,Dynamenella sheareri,isopod,1,15,Clinocottus analis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14088,n
1239,Dynamenella sheareri,isopod,1,2074,Anoplarchus purpurescens,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2229,n
1239,Dynamenella sheareri,isopod,1,19,Gobiesox maeandricus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,13654,n
1239,Dynamenella sheareri,isopod,1,2088,Hemilepidotus hemilepidotus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14543,n
1239,Dynamenella sheareri,isopod,1,2079,Ascelichthys rhodorus,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2225,n
1239,Dynamenella sheareri,isopod,1,2081,Clinocottus acuticeps,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2213,n
1239,Dynamenella sheareri,isopod,1,2081,Clinocottus acuticeps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14104,n
1239,Dynamenella sheareri,isopod,1,2083,Clinocottus globiceps,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2227,n
1239,Dynamenella sheareri,isopod,1,2083,Clinocottus globiceps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14136,n
1239,Dynamenella sheareri,isopod,1,2103,Xiphister mucosus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14657,n
1239,Dynamenella sheareri,isopod,1,2082,Clinocottus embryum,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2226,n
1239,Dynamenella sheareri,isopod,1,2082,Clinocottus embryum,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14120,n
1239,Dynamenella sheareri,isopod,1,2084,Clinocottus recalvus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14152,n
1239,Dynamenella sheareri,isopod,1,2085,Clinocottus spp.,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14168,n
1239,Dynamenella sheareri,isopod,1,2092,Oligocottus rimensis,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2228,n
1239,Dynamenella sheareri,isopod,1,3002,Xiphister mucosus,fish,4,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14673,n
1239,Dynamenella sheareri,isopod,1,2091,Liparis florae,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2214,n
1239,Dynamenella sheareri,isopod,1,3031,Tringa melanoleuca,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18804,n
1239,Dynamenella sheareri,isopod,1,3018,Larus brachyrynchus,bird,1,1,2,6,1,407,NA,all,NA,no,y,NA,20040,n
477,Exosphaeroma amplicauda,isopod,1,16,Oligocottus maculosus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14572,n
477,Exosphaeroma amplicauda,isopod,1,15,Clinocottus analis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14078,n
477,Exosphaeroma amplicauda,isopod,1,19,Gobiesox maeandricus,fish,1,1,NA,3,1,258,NA,all,NA,no,NA,NA,2233,n
477,Exosphaeroma amplicauda,isopod,1,19,Gobiesox maeandricus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,13644,n
477,Exosphaeroma amplicauda,isopod,1,2088,Hemilepidotus hemilepidotus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14533,n
477,Exosphaeroma amplicauda,isopod,1,2079,Ascelichthys rhodorus,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2230,n
477,Exosphaeroma amplicauda,isopod,1,2081,Clinocottus acuticeps,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2215,n
477,Exosphaeroma amplicauda,isopod,1,2081,Clinocottus acuticeps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14094,n
477,Exosphaeroma amplicauda,isopod,1,2083,Clinocottus globiceps,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2232,n
477,Exosphaeroma amplicauda,isopod,1,2083,Clinocottus globiceps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14126,n
477,Exosphaeroma amplicauda,isopod,1,2103,Xiphister mucosus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14647,n
477,Exosphaeroma amplicauda,isopod,1,2082,Clinocottus embryum,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2231,n
477,Exosphaeroma amplicauda,isopod,1,2082,Clinocottus embryum,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14110,n
477,Exosphaeroma amplicauda,isopod,1,2084,Clinocottus recalvus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14142,n
477,Exosphaeroma amplicauda,isopod,1,2085,Clinocottus spp.,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14158,n
477,Exosphaeroma amplicauda,isopod,1,3002,Xiphister mucosus,fish,4,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14663,n
477,Exosphaeroma amplicauda,isopod,1,2091,Liparis florae,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2216,n
477,Exosphaeroma amplicauda,isopod,1,3031,Tringa melanoleuca,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18794,n
477,Exosphaeroma amplicauda,isopod,1,3018,Larus brachyrynchus,bird,1,1,2,6,1,407,NA,all,NA,no,y,NA,19978,n
1012,Pagurus beringanus,hermit crab,1,524,Pagurus samuelis,hermit crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,17769,n
1012,Pagurus beringanus,hermit crab,1,2,Gibbonsia elegans,fish,1,1,2,6,1,RIZ Lit Search: 7,Los Angeles,all,pools,y,y,NA,10195,n
1012,Pagurus beringanus,hermit crab,1,101,Anthopleura elegantissima,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14969,n
1012,Pagurus beringanus,hermit crab,1,149,Leptasterias hexactis,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13457,n
1012,Pagurus beringanus,hermit crab,1,99,Anthopleura xanthogrammica,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14953,n
1012,Pagurus beringanus,hermit crab,1,16,Oligocottus maculosus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14594,n
1012,Pagurus beringanus,hermit crab,1,549,Cancer antennaria,true crab,1,1,NA,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,2887,n
1012,Pagurus beringanus,hermit crab,1,549,Cancer antennaria,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18359,n
1012,Pagurus beringanus,hermit crab,1,562,Cancer gracilis,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18415,n
1012,Pagurus beringanus,hermit crab,1,525,Pagurus hirsutiusculus,hermit crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,17777,n
1012,Pagurus beringanus,hermit crab,1,526,Pagurus hemphilli,hermit crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,17785,n
1012,Pagurus beringanus,hermit crab,1,527,Pagurus granosimanus,hermit crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,17793,n
1012,Pagurus beringanus,hermit crab,1,566,Pachygrapsus crassipes,true crab,1,1,NA,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,pools,NA,yes,NA,3447,n
1012,Pagurus beringanus,hermit crab,1,418,Octopus bimaculoides,octopus,1,1,NA,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,pools,NA,yes,NA,2880,n
1012,Pagurus beringanus,hermit crab,1,672,Leptasterias aequalis,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13465,n
1012,Pagurus beringanus,hermit crab,1,550,Cancer anthonyi,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18367,n
1012,Pagurus beringanus,hermit crab,1,554,Cancer productus,true crab,4,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18399,n
1012,Pagurus beringanus,hermit crab,1,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10852,n
1012,Pagurus beringanus,hermit crab,1,15,Clinocottus analis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14456,n
1012,Pagurus beringanus,hermit crab,1,555,Cancer productus,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18407,n
1012,Pagurus beringanus,hermit crab,1,553,Cancer oregonensis,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18391,n
1012,Pagurus beringanus,hermit crab,1,710,Phanerodon vacca,fish,1,1,NA,6,1,"Morris, Abbott,, Haderlie",NA,low,pools,NA,yes,NA,3456,n
1012,Pagurus beringanus,hermit crab,1,11,Artedius fenestralis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13722,n
1012,Pagurus beringanus,hermit crab,1,2077,Artedius harringtoni,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13738,n
1012,Pagurus beringanus,hermit crab,1,2088,Hemilepidotus hemilepidotus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14555,n
1012,Pagurus beringanus,hermit crab,1,2102,Xiphister atropurpureus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14637,n
1012,Pagurus beringanus,hermit crab,1,2079,Ascelichthys rhodorus,fish,1,1,2,3,2,258,Strait of Juan de Fuca,low,NA,no,NA,NA,2218,n
1012,Pagurus beringanus,hermit crab,1,2081,Clinocottus acuticeps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14464,n
1012,Pagurus beringanus,hermit crab,1,2083,Clinocottus globiceps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14480,n
1012,Pagurus beringanus,hermit crab,1,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10895,n
1012,Pagurus beringanus,hermit crab,1,2078,Artedius lateralis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10931,n
1012,Pagurus beringanus,hermit crab,1,2078,Artedius lateralis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13746,n
1012,Pagurus beringanus,hermit crab,1,2082,Clinocottus embryum,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14472,n
1012,Pagurus beringanus,hermit crab,1,1012,Pagurus beringanus,hermit crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,17817,n
1012,Pagurus beringanus,hermit crab,1,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11221,n
1012,Pagurus beringanus,hermit crab,1,551,Cancer jordani,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18375,n
1012,Pagurus beringanus,hermit crab,1,552,Cancer branneri,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18383,n
1012,Pagurus beringanus,hermit crab,1,2076,Artedius corallinus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13730,n
1012,Pagurus beringanus,hermit crab,1,2084,Clinocottus recalvus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14488,n
1012,Pagurus beringanus,hermit crab,1,2085,Clinocottus spp.,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14496,n
1012,Pagurus beringanus,hermit crab,1,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10963,n
1012,Pagurus beringanus,hermit crab,1,1010,Discorsopagurus schmitti,hermit crab,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,17801,n
1012,Pagurus beringanus,hermit crab,1,995,Cancer gracilis,true crab,4,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18423,n
1012,Pagurus beringanus,hermit crab,1,996,Cancer gracilis,true crab,3,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18431,n
1012,Pagurus beringanus,hermit crab,1,148,Leptasterias pusilla,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13449,n
1012,Pagurus beringanus,hermit crab,1,100,Anthopleura sola,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14961,n
1012,Pagurus beringanus,hermit crab,1,103,Anthopleura artemisia,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14977,n
1012,Pagurus beringanus,hermit crab,1,719,Enhydra lutris,mammal,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,14802,n
1012,Pagurus beringanus,hermit crab,1,3019,Larus glaucescens,bird,1,1,2,6,1,385,NA,low,both,no,y,NA,19357,n
1012,Pagurus beringanus,hermit crab,1,3049,Melanitta perspicillata,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18643,n
1012,Pagurus beringanus,hermit crab,1,2110,Tringa semipalmata,bird,1,1,1,6,1,395,NA,low,pools,no,y,NA,19379,n
1012,Pagurus beringanus,hermit crab,1,3017,Larus argentatus,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18915,n
511,Heptacarpus brevirostris,shrimp,1,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10843,n
511,Heptacarpus brevirostris,shrimp,1,11,Artedius fenestralis,fish,1,1,2,6,1,72; 355,Central CA,all,pools,NA,yes,"all online abd book sources say ""fish and shrimp""",10999,n
511,Heptacarpus brevirostris,shrimp,1,2077,Artedius harringtoni,fish,1,1,3,6,2,353,"Puget Sound, WA",low,pools,NA,yes,NA,10788,n
511,Heptacarpus brevirostris,shrimp,1,2079,Ascelichthys rhodorus,fish,1,1,2,3,2,258,Strait of Juan de Fuca,low tidepools,NA,no,NA,NA,2235,n
511,Heptacarpus brevirostris,shrimp,1,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10886,n
511,Heptacarpus brevirostris,shrimp,1,2078,Artedius lateralis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10922,n
511,Heptacarpus brevirostris,shrimp,1,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11212,n
511,Heptacarpus brevirostris,shrimp,1,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10954,n
511,Heptacarpus brevirostris,shrimp,1,3048,Nannopterum auritum,bird,1,1,2,6,1,414,NA,low tidepools,pools,no,y,NA,20142,n
1208,Ianiropsis kincaidi,isopod,1,2083,Clinocottus globiceps,fish,1,1,2,3,2,258,Strait of Juan de Fuca,all,NA,no,NA,NA,2240,n
1208,Ianiropsis kincaidi,isopod,1,3018,Larus brachyrynchus,bird,1,1,2,6,1,407,NA,all,NA,no,y,NA,20011,n
2116,Hyperia medusarum,amphipod,1,562,Cancer gracilis,true crab,1,1,NA,3,1,248,NA,all,NA,no,NA,NA,2279,n
2116,Hyperia medusarum,amphipod,1,995,Cancer gracilis,true crab,4,1,NA,3,1,248,NA,all,NA,no,NA,NA,2277,n
2116,Hyperia medusarum,amphipod,1,996,Cancer gracilis,true crab,3,1,NA,3,1,248,NA,all,NA,no,NA,NA,2278,n
2116,Hyperia medusarum,amphipod,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,399,NA,all,NA,no,y,NA,19831,n
2116,Hyperia medusarum,amphipod,1,3027,Calidris alpina,bird,1,1,1,6,1,404,NA,all,NA,no,y,NA,19973,n
184,Eudistoma diaphanes,tunicate,1,2229,Lankesteria diaphanis,protozoan,6,6,NA,3,1,235,NA,low,NA,no,NA,NA,2340,y
184,Eudistoma diaphanes,tunicate,1,1131,Botryllophilus abbotti,copepod,1,6,NA,6,1,Light & Smith,NA,low,pools,NA,no,NA,2689,y
902,Eudistoma molle,tunicate,1,2231,Lankesteria montereyensis,protozoan,6,6,NA,3,1,235,NA,low,NA,no,NA,NA,2341,y
902,Eudistoma molle,tunicate,1,1131,Botryllophilus abbotti,copepod,1,6,NA,6,1,Light & Smith,NA,low,pools,NA,no,NA,2690,y
904,Ritterella rubra,tunicate,1,2232,Lankesteria pescaderoensis,protozoan,6,6,NA,3,1,235,NA,low,NA,no,NA,NA,2346,y
175,Synoicum parfustis,tunicate,1,2237,Lankesteria synoici,protozoan,6,6,NA,3,1,235,NA,very low,NA,no,NA,NA,2347,y
1980,Solaster stimpsoni,sea star,1,146,Solaster dawsoni,sea star,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,NA,yes,NA,NA,2352,n
1980,Solaster stimpsoni,sea star,1,146,Solaster dawsoni,sea star,1,1,2,3,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,13220,n
1980,Solaster stimpsoni,sea star,1,3019,Larus glaucescens,bird,1,1,2,3,2,"375, 376",Sanak Archipelago,low,NA,no,y,NA,18814,n
154,Cucumaria pseudocurata,cucumber,1,146,Solaster dawsoni,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,13229,n
154,Cucumaria pseudocurata,cucumber,1,149,Leptasterias hexactis,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,13323,n
154,Cucumaria pseudocurata,cucumber,1,143,Dermasterias imbricata,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,13245,n
154,Cucumaria pseudocurata,cucumber,1,549,Cancer antennaria,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18033,n
154,Cucumaria pseudocurata,cucumber,1,562,Cancer gracilis,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18054,n
154,Cucumaria pseudocurata,cucumber,1,672,Leptasterias aequalis,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,13326,n
154,Cucumaria pseudocurata,cucumber,1,550,Cancer anthonyi,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18036,n
154,Cucumaria pseudocurata,cucumber,1,554,Cancer productus,true crab,4,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18048,n
154,Cucumaria pseudocurata,cucumber,1,555,Cancer productus,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18051,n
154,Cucumaria pseudocurata,cucumber,1,553,Cancer oregonensis,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18045,n
154,Cucumaria pseudocurata,cucumber,1,2074,Anoplarchus purpurescens,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,14597,n
154,Cucumaria pseudocurata,cucumber,1,1980,Solaster stimpsoni,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,13236,n
154,Cucumaria pseudocurata,cucumber,1,551,Cancer jordani,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18039,n
154,Cucumaria pseudocurata,cucumber,1,552,Cancer branneri,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18042,n
154,Cucumaria pseudocurata,cucumber,1,995,Cancer gracilis,true crab,4,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18057,n
154,Cucumaria pseudocurata,cucumber,1,996,Cancer gracilis,true crab,3,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18060,n
154,Cucumaria pseudocurata,cucumber,1,148,Leptasterias pusilla,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,13320,n
154,Cucumaria pseudocurata,cucumber,1,719,Enhydra lutris,mammal,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,14771,n
154,Cucumaria pseudocurata,cucumber,1,3019,Larus glaucescens,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18822,n
154,Cucumaria pseudocurata,cucumber,1,3019,Larus glaucescens,bird,1,1,2,3,1,385,NA,middle,pools,no,y,NA,19287,n
154,Cucumaria pseudocurata,cucumber,1,712,Homo sapiens,human,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,14686,n
847,Cryptosula pallasiana,bryozoan,1,341,Onchidoris muricata,nudibranch,1,3,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,NA,yes,NA,NA,2431,n
847,Cryptosula pallasiana,bryozoan,1,1892,Okenia plana,nudibranch,1,3,NA,3,1,Light & Smith,NA,all,NA,no,NA,NA,2542,n
810,Cellaria mandibulata,bryozoan,1,342,Triopha catalinae,nudibranch,1,3,NA,3,1,"Morris, Abbott, & Haderlie; light & Smith",NA,middle to low,NA,yes,NA,NA,2433,n
807,Cauloramphus californiensis,bryozoan,1,343,Triopha maculata,nudibranch,1,3,NA,3,1,"Morris, Abbott, & Haderlie",NA,low tidepools,NA,yes,NA,NA,2435,n
979,Cryptophyton goddardi,octocoral,1,346,Tritonia festiva,nudibranch,1,3,NA,3,1,"Morris, Abbott, & Haderlie; light & Smith",NA,low,NA,yes,NA,NA,2437,n
982,Discophyton rudyi,octocoral,1,346,Tritonia festiva,nudibranch,1,3,NA,3,1,"Morris, Abbott, & Haderlie; light & Smith",NA,low,NA,yes,NA,NA,2438,n
1972,Leukoma staminea,clam,1,555,Cancer productus,true crab,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,NA,yes,NA,NA,2480,n
