resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,confidence,incl.code
751,Wrack,dead stuff,0,1277,Bemlos concavus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1278,Columbaora cyclocoxa,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1279,Paramicrodeutopus schmitti,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1297,Ampithoe simulans,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1306,Cerapus spp.,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1307,Ericthonius brasiliensis,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1308,Ericthonius rubricornis,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1310,Ischyrocerus parvus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1311,Jassa borowskyae,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1312,Jassa carltoni,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1313,Jassa morinoi,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1314,Jassa shawi,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1315,Jassa slatteryi,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1317,Microjassa barnardi,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1318,Microjassa litotes,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1320,Monocorophium insidiosum,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1321,Monocorophium uenoi,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1329,Allorchestes rickeri,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1330,Allorchestes bellabella,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1331,Allorchestes angustus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1347,Atylus georgianus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1348,Atylus tridens,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1349,Hartmanodes hartmanae,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1350,Tiron biocellata,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1351,Leucothoides pacifica,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1355,Aristias veleronis,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1356,Dissiminassa dissimilis,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1357,Macronassa macromera,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1358,Macronassa pariter,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1359,Ocosingo borlus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1360,Orchomenella recondita,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1364,Foxiphalus obtusidens,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1367,Commensipleustes commensalis,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1368,Dactylopleustes echionoides,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1369,Gnathopleustes pachychaetus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1370,Gnathopleustes pugettensis,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1371,Gnathopleustes serratus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1372,Heteropleustes setosus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1373,Micropleustes nautiloides,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1374,Micropleustes nautilus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1375,Pleusirus secorrus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1376,Thorlaksonius brevirostris,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1377,Thorlaksonius depressus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1378,Thorlaksonius grandirostris,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1379,Thorlaksonius subcarinatus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1380,Trachypleustes trevori,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1381,Calliopius carinatus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1383,Pontogeneia melanophthalma,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1384,Accedomoera vagor,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1385,Paramoera mohri,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1386,Paramoera suchaneki,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1387,Pontogeneia inermis,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1388,Pontogeneia intermedia,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1390,Netamelita cortada,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1391,Ceradocus spinicauda,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1392,Dulichiella spinosa,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1393,Elasmopus antennatus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1394,Elasmopus mutatus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1395,Elasmopus serricatus,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1396,Megamoera dentata,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1397,Megamoera subtener,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1398,Melita oregonensis,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1399,Melita sulca,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1400,Quadrimaera vigota,gammarid,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1402,Traskorchestia traskiana,gammarid,1,30,Light & Smith,3,NA,1
751,Wrack,dead stuff,0,1467,Chironomids,insect,1,30,315,3,3,1
751,Wrack,dead stuff,0,1473,Coelopa (Fucomyia) frigida,insect,1,30,315,4,4,1
751,Wrack,dead stuff,0,1474,Coelopa (Fucomyia) frigida,insect,3,30,Light & Smith; PO,3,NA,1
751,Wrack,dead stuff,0,1475,Sarcophagid flies,insect,1,1,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1486,Endeodes basalis,insect,1,30,315,6,3,1
751,Wrack,dead stuff,0,1524,Endeodes blaisdelli,insect,1,30,315,6,3,1
751,Wrack,dead stuff,0,1525,Endeodes collaris,insect,1,30,315,6,3,1
751,Wrack,dead stuff,0,1526,Endeodes collaris,insect,3,30,315,6,3,1
751,Wrack,dead stuff,0,1527,Endeodes rugiceps,insect,1,30,315,6,3,1
751,Wrack,dead stuff,0,1528,Aegialites fuchsi,insect,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1529,Aegialites subopacus,insect,1,30,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1531,Emphyastes fucicola,insect,3,30,Light & Smith,3,NA,1
751,Wrack,dead stuff,0,1532,Thalasselephas testaceus,insect,1,30,348,3,1,1
751,Wrack,dead stuff,0,1533,Thalasselephas testaceus,insect,3,30,348,3,1,1
751,Wrack,dead stuff,0,1559,Nereiphylla castanea,polychaete,1,1,Light & Smith,3,1,1
751,Wrack,dead stuff,0,1594,Neanthes brandti,polychaete,1,30,"338, 337, 342",4,4,1
751,Wrack,dead stuff,0,1597,Nereis latescens,polychaete,1,30,"338, 337, 342",4,4,1
751,Wrack,dead stuff,0,1598,Nereis pelagica,polychaete,1,30,"338, 337, 342",4,4,1
751,Wrack,dead stuff,0,1599,Nereis procera,polychaete,1,30,"338, 337, 342",4,4,1
751,Wrack,dead stuff,0,2341,Alienacanthomysis macropsis,mysid,1,30,306,4,4,1
751,Wrack,dead stuff,0,2343,Holmesimysis costata,mysid,1,30,306,4,4,1
751,Wrack,dead stuff,0,2344,Holmesimysis sculpta,mysid,1,30,306,4,4,1
751,Wrack,dead stuff,0,2352,Desdimelita californica,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,155,Cucumaria miniata,cucumber,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,157,Pachythyone rubra,cucumber,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,158,Lissothuria nutriens,cucumber,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,160,Ophiopholis aculeata,brittle star,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,163,Ophiothrix spiculata,brittle star,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,164,Ophiothrix rudis,brittle star,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,426,Harmothoe imbricata,scale worm,1,30,372,3,2,2
752,Mulm/DOM,dead stuff,0,429,Nereis grubei,polychaete,1,30,342,3,1,1
752,Mulm/DOM,dead stuff,0,437,Sabellaria cementarium,polychaete,1,30,"Morris, Abbott, & Haderlie; Light & Smith",3,2,1
752,Mulm/DOM,dead stuff,0,440,Thelepus crispus,polychaete,1,30,"Morris, Abbott, & Haderlie; Light & Smith",3,NA,1
752,Mulm/DOM,dead stuff,0,442,Bispira sp.,polychaete,1,30,"Morris, Abbott, & Haderlie; Light & Smith",3,NA,1
752,Mulm/DOM,dead stuff,0,448,Phascolosoma agassizii,sipunculid,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,449,Themiste pyroides,sipunculid,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,450,Themiste dyscrita,sipunculid,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,488,Idotea stenops,isopod,1,30,"Morris, Abbott, & Haderlie; Light & Smith",6; 10,3,1
752,Mulm/DOM,dead stuff,0,492,Pentidotea kirchanskii,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,493,Idotea urotoma,isopod,1,30,"Morris, Abbott, & Haderlie; LIght & Smith",10,4,1
752,Mulm/DOM,dead stuff,0,497,Synapseudes intumescens,isopod,1,30,"367; PC Siena McKim, 2024",10,4,2
752,Mulm/DOM,dead stuff,0,498,Pancolus californiensis,isopod,1,30,"367; PC Siena McKim, 2024",10,4,2
752,Mulm/DOM,dead stuff,0,499,Chondrochelia dubia,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,509,Betaeus macginitieae,shrimp,1,30,433,4,3,1
752,Mulm/DOM,dead stuff,0,554,Cancer productus,true crab,4,30,MAH,3,NA,1
752,Mulm/DOM,dead stuff,0,555,Cancer productus,true crab,1,30,MAH,3,NA,1
752,Mulm/DOM,dead stuff,0,988,Heptacarpus palpator,shrimp,1,30,Light & Smith,10,3,1
752,Mulm/DOM,dead stuff,0,989,Heptacarpus pugettensis,shrimp,1,30,Light & Smith,10,3,1
752,Mulm/DOM,dead stuff,0,990,Heptacarpus taylori,shrimp,1,30,Light & Smith,10,3,1
752,Mulm/DOM,dead stuff,0,1009,Paguristes ulreyi,hermit crab,1,30,296,3,2,1
752,Mulm/DOM,dead stuff,0,1012,Pagurus beringanus,hermit crab,1,30,352,3,2,2
752,Mulm/DOM,dead stuff,0,1205,Ianiropsis analoga,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1206,Ianiropsis derjugini,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1207,Ianiropsis epilittoralis,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1208,Ianiropsis kincaidi,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1209,Ianiropsis montereyensis,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1210,Ianiropsis tridens,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1211,Janiralata davisi,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1212,Janiralata occidentalis,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1231,Limnoria lignorum,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1232,Limnoria quadripunctata,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1233,Limnoria tripunctata,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1234,Caecijaera horvathi,isopod,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1249,Colidotea findleyi,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1250,Erichsonella crenulata,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1251,Erichsonella pseudoculata,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1255,Pentidotea schmitti,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1256,Synidotea berolzheimeri,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1257,Synidotea consolidata,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1258,Synidotea harfordi,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1259,Synidotea pettiboneae,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1260,Synidotea ritteri,isopod,1,3,317,4,4,1
752,Mulm/DOM,dead stuff,0,1268,Zeuxo normani,isopod,1,30,"367; PC Siena McKim, 2024",10,4,2
752,Mulm/DOM,dead stuff,0,1269,Zeuxo paranormani,isopod,1,30,"367; PC Siena McKim, 2024",10,4,2
752,Mulm/DOM,dead stuff,0,1270,Lignophliantis pyrifera,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1271,Pariphinotus escabrosus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1272,Dulichia rhabdoplastis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1273,Podocerus spongicolus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1274,Aoroides exilis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1275,Aoroides inermis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1276,Aoroides intermedius,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1277,Bemlos concavus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1278,Columbaora cyclocoxa,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1279,Paramicrodeutopus schmitti,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1297,Ampithoe simulans,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1306,Cerapus spp.,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1307,Ericthonius brasiliensis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1308,Ericthonius rubricornis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1310,Ischyrocerus parvus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1311,Jassa borowskyae,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1312,Jassa carltoni,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1313,Jassa morinoi,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1314,Jassa shawi,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1315,Jassa slatteryi,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1317,Microjassa barnardi,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1318,Microjassa litotes,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1320,Monocorophium insidiosum,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1321,Monocorophium uenoi,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1329,Allorchestes rickeri,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1330,Allorchestes bellabella,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1331,Allorchestes angustus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1347,Atylus georgianus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1348,Atylus tridens,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1349,Hartmanodes hartmanae,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1350,Tiron biocellata,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1351,Leucothoides pacifica,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1355,Aristias veleronis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1356,Dissiminassa dissimilis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1357,Macronassa macromera,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1358,Macronassa pariter,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1359,Ocosingo borlus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1360,Orchomenella recondita,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1364,Foxiphalus obtusidens,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1367,Commensipleustes commensalis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1368,Dactylopleustes echionoides,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1369,Gnathopleustes pachychaetus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1370,Gnathopleustes pugettensis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1371,Gnathopleustes serratus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1372,Heteropleustes setosus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1373,Micropleustes nautiloides,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1374,Micropleustes nautilus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1375,Pleusirus secorrus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1376,Thorlaksonius brevirostris,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1377,Thorlaksonius depressus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1378,Thorlaksonius grandirostris,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1379,Thorlaksonius subcarinatus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1380,Trachypleustes trevori,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1381,Calliopius carinatus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1383,Pontogeneia melanophthalma,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1384,Accedomoera vagor,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1385,Paramoera mohri,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1386,Paramoera suchaneki,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1387,Pontogeneia inermis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1388,Pontogeneia intermedia,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1390,Netamelita cortada,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1391,Ceradocus spinicauda,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1392,Dulichiella spinosa,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1393,Elasmopus antennatus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1394,Elasmopus mutatus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1395,Elasmopus serricatus,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1396,Megamoera dentata,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1397,Megamoera subtener,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1398,Melita oregonensis,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1399,Melita sulca,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1400,Quadrimaera vigota,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1462,Collembola,insect,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1467,Chironomids,insect,1,30,315,3,3,1
752,Mulm/DOM,dead stuff,0,1475,Sarcophagid flies,insect,1,1,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1528,Aegialites fuchsi,insect,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1529,Aegialites subopacus,insect,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1559,Nereiphylla castanea,polychaete,1,1,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,1591,Eunereis longipes,polychaete,1,30,366,3,1,1
752,Mulm/DOM,dead stuff,0,1594,Neanthes brandti,polychaete,1,30,"338, 337, 342",4,4,1
752,Mulm/DOM,dead stuff,0,1597,Nereis latescens,polychaete,1,30,"338, 337, 342",4,4,1
752,Mulm/DOM,dead stuff,0,1598,Nereis pelagica,polychaete,1,30,"338, 337, 342",4,4,1
752,Mulm/DOM,dead stuff,0,1599,Nereis procera,polychaete,1,30,"338, 337, 342",4,4,1
752,Mulm/DOM,dead stuff,0,1619,Naineris dendritica,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1621,Boccardia berkeleyorum,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1648,Caulleriella cristata,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1650,Cirratulus dillonensis,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1651,Cirratulus spectabilis,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1652,Protocirrineris socialis,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1653,Timarete perbranchiata,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1654,Timarete luxuriosa,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1657,Pherusa inflata,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1660,Polyophthalmus pictus,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1661,Clymenella complanata,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1663,Sabellaria gracilis,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1665,Neoleprea californica,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1666,Polycirrus californicus,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1667,Polycirrus spp.,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1668,Ramex californiensis,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1669,Spinosphaera oculata,polychaete,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1792,Lirobittium attenuatum,snail,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1794,Lirobittium interfossa,snail,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1795,Lirobittium latifilosum,snail,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1982,Amphiodia akosmos,brittle star,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1983,Amphiodia occidentalis,brittle star,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,1984,Ophiactis simplex,brittle star,1,1,NA,4,4,1
752,Mulm/DOM,dead stuff,0,2338,Foraminifera,microorganisms,1,1,Light & Smith,4,2,1
752,Mulm/DOM,dead stuff,0,2341,Alienacanthomysis macropsis,mysid,1,30,306,4,4,1
752,Mulm/DOM,dead stuff,0,2343,Holmesimysis costata,mysid,1,30,306,4,4,1
752,Mulm/DOM,dead stuff,0,2344,Holmesimysis sculpta,mysid,1,30,306,4,4,1
752,Mulm/DOM,dead stuff,0,2348,rotifers,microorganism,1,1,347; Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,2352,Desdimelita californica,gammarid,1,30,Light & Smith,3,1,1
752,Mulm/DOM,dead stuff,0,3006,Porichthys notatus,fish,3,1,364,3,1,1
753,Phytoplankton,phytoplankton,1,20,Antho illgi,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,21,Antho karykina,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,23,Antho lithophoenix,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,26,Clathria microjoanna,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,28,Clathria pennata,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,29,Clathria spongigartina,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,30,Clathria originalis,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,32,Forcepia hartmani,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,33,Lissodendoryx firma,sponge,1,1,NA,13,3,1
753,Phytoplankton,phytoplankton,1,35,Hymedesmia (Stylopus) arndti,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,36,Plocamionida lyoni,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,38,Myxilla incrustans,sponge,1,1,MAH,13,3,1
753,Phytoplankton,phytoplankton,1,39,Plocamiancora igzo,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,42,Tedania toxicalis,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,46,Mycale macginitiei,sponge,1,1,MAH,13,3,1
753,Phytoplankton,phytoplankton,1,49,Hymeniacidon actites,sponge,1,1,NA,4,4,1
753,Phytoplankton,phytoplankton,1,50,Hymeniacidon ungodon,sponge,1,1,NA,4,4,1
