resourceNum,consumerNum,INITIALS,consumerName,consumerCat,consumerStage,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
770,1018,ZZ_coded,Pleopis polyphemoides,water flea,1,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,7865,22-Apr-24
770,1019,ZZ_coded,Pseudevadne tergestina,water flea,1,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,7872,22-Apr-24
770,1017,ZZ_coded,Penilia avirostris,water flea,1,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,7879,22-Apr-24
770,1274,ZZ_coded,Aoroides exilis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9058,22-Apr-24
770,1275,ZZ_coded,Aoroides inermis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9072,22-Apr-24
770,1276,ZZ_coded,Aoroides intermedius,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9086,22-Apr-24
770,1277,ZZ_coded,Bemlos concavus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9100,22-Apr-24
770,1278,ZZ_coded,Columbaora cyclocoxa,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9114,22-Apr-24
770,1279,ZZ_coded,Paramicrodeutopus schmitti,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9128,22-Apr-24
770,1355,ZZ_coded,Aristias veleronis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9142,22-Apr-24
770,1347,ZZ_coded,Atylus georgianus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9156,22-Apr-24
770,1381,ZZ_coded,Calliopius carinatus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9184,22-Apr-24
770,1359,ZZ_coded,Ocosingo borlus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9198,22-Apr-24
770,1320,ZZ_coded,Monocorophium insidiosum,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9226,22-Apr-24
770,1321,ZZ_coded,Monocorophium uenoi,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9240,22-Apr-24
770,1272,ZZ_coded,Dulichia rhabdoplastis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9296,22-Apr-24
770,1270,ZZ_coded,Lignophliantis pyrifera,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9310,22-Apr-24
770,1390,ZZ_coded,Netamelita cortada,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9324,22-Apr-24
770,1306,ZZ_coded,Cerapus spp.,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9338,22-Apr-24
770,1307,ZZ_coded,Ericthonius brasiliensis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9352,22-Apr-24
770,1308,ZZ_coded,Ericthonius rubricornis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9366,22-Apr-24
770,1310,ZZ_coded,Ischyrocerus parvus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9380,22-Apr-24
770,1311,ZZ_coded,Jassa borowskyae,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9394,22-Apr-24
770,1312,ZZ_coded,Jassa carltoni,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9408,22-Apr-24
770,1313,ZZ_coded,Jassa morinoi,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9422,22-Apr-24
770,1314,ZZ_coded,Jassa shawi,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9436,22-Apr-24
770,1315,ZZ_coded,Jassa slatteryi,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9450,22-Apr-24
770,1317,ZZ_coded,Microjassa barnardi,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9464,22-Apr-24
770,1318,ZZ_coded,Microjassa litotes,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9478,22-Apr-24
770,1351,ZZ_coded,Leucothoides pacifica,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9492,22-Apr-24
770,1356,ZZ_coded,Dissiminassa dissimilis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9506,22-Apr-24
770,1357,ZZ_coded,Macronassa macromera,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9520,22-Apr-24
770,1358,ZZ_coded,Macronassa pariter,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9534,22-Apr-24
770,1391,ZZ_coded,Ceradocus spinicauda,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9548,22-Apr-24
770,1393,ZZ_coded,Elasmopus antennatus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9562,22-Apr-24
770,1394,ZZ_coded,Elasmopus mutatus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9576,22-Apr-24
770,1395,ZZ_coded,Elasmopus serricatus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9590,22-Apr-24
770,1400,ZZ_coded,Quadrimaera vigota,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9604,22-Apr-24
770,1392,ZZ_coded,Dulichiella spinosa,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9632,22-Apr-24
770,1396,ZZ_coded,Megamoera dentata,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9646,22-Apr-24
770,1397,ZZ_coded,Megamoera subtener,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9660,22-Apr-24
770,1398,ZZ_coded,Melita oregonensis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9674,22-Apr-24
770,1399,ZZ_coded,Melita sulca,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9688,22-Apr-24
770,1271,ZZ_coded,Pariphinotus escabrosus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9716,22-Apr-24
770,1364,ZZ_coded,Foxiphalus obtusidens,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9744,22-Apr-24
770,1367,ZZ_coded,Commensipleustes commensalis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9758,22-Apr-24
770,1368,ZZ_coded,Dactylopleustes echionoides,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9772,22-Apr-24
770,1369,ZZ_coded,Gnathopleustes pachychaetus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9786,22-Apr-24
770,1370,ZZ_coded,Gnathopleustes pugettensis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9800,22-Apr-24
770,1371,ZZ_coded,Gnathopleustes serratus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9814,22-Apr-24
770,1372,ZZ_coded,Heteropleustes setosus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9828,22-Apr-24
770,1373,ZZ_coded,Micropleustes nautiloides,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9842,22-Apr-24
770,1374,ZZ_coded,Micropleustes nautilus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9856,22-Apr-24
770,1375,ZZ_coded,Pleusirus secorrus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9870,22-Apr-24
770,1376,ZZ_coded,Thorlaksonius brevirostris,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9884,22-Apr-24
770,1377,ZZ_coded,Thorlaksonius depressus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9898,22-Apr-24
770,1378,ZZ_coded,Thorlaksonius grandirostris,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9912,22-Apr-24
770,1379,ZZ_coded,Thorlaksonius subcarinatus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9926,22-Apr-24
770,1380,ZZ_coded,Trachypleustes trevori,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9940,22-Apr-24
770,1273,ZZ_coded,Podocerus spongicolus,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9954,22-Apr-24
770,1384,ZZ_coded,Accedomoera vagor,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9968,22-Apr-24
770,1385,ZZ_coded,Paramoera mohri,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9982,22-Apr-24
770,1386,ZZ_coded,Paramoera suchaneki,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9996,22-Apr-24
770,1387,ZZ_coded,Pontogeneia inermis,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10010,22-Apr-24
770,1388,ZZ_coded,Pontogeneia intermedia,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10024,22-Apr-24
770,1383,ZZ_coded,Pontogeneia melanophthalma,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10038,22-Apr-24
770,1350,ZZ_coded,Tiron biocellata,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10052,22-Apr-24
770,1360,ZZ_coded,Orchomenella recondita,gammarid,1,Holoplankton (planktonic larvae),zooplankton,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10066,22-Apr-24
769,229,ZZ,Hydractinia milleri,hydroid,2,Free living nematodes,microorganisms,1,1,3,3,NA,MAH,NA,low,pools,y,y,NA,1002,NA
769,1329,ZZ_coded,Allorchestes rickeri,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9279,22-Apr-24
769,554,ZZ,Cancer productus,true crab,4,free living nematodes,microorganism,NA,1,NA,3,NA,MAH,NA,low,pools,y,y,NA,1009,NA
769,769,ZZ,free living nematodes,microorganism,6,free living nematodes,microorganisms,6,1,4,4,NA,NA,NA,all,both,NA,yes,NA,10139,23-Apr-24
769,1331,ZZ_coded,Allorchestes angustus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9251,22-Apr-24
769,555,ZZ,Cancer productus,true crab,1,free living nematodes,microorganism,NA,1,NA,3,NA,MAH,NA,low,pools,y,y,NA,1016,NA
769,1297,ZZ_coded,Ampithoe simulans,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9041,22-Apr-24
769,1349,ZZ_coded,Hartmanodes hartmanae,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9699,22-Apr-24
769,1348,ZZ_coded,Atylus tridens,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9167,22-Apr-24
769,499,ZZ,Chondrochelia dubia,isopod,1,free living nematodes,microorganism,1,1,1,3,NA,"Morris, Abbott, & Haderlie",NA,all,pools,NA,yes,NA,4512,22-Apr-24
769,2352,ZZ_coded,Desdimelita californica,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9615,22-Apr-24
769,1330,ZZ_coded,Allorchestes bellabella,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9265,22-Apr-24
769,1274,ZZ_coded,Aoroides exilis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9055,22-Apr-24
769,1275,ZZ_coded,Aoroides inermis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9069,22-Apr-24
769,1276,ZZ_coded,Aoroides intermedius,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9083,22-Apr-24
769,1277,ZZ_coded,Bemlos concavus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9097,22-Apr-24
769,1278,ZZ_coded,Columbaora cyclocoxa,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9111,22-Apr-24
769,1279,ZZ_coded,Paramicrodeutopus schmitti,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9125,22-Apr-24
769,1355,ZZ_coded,Aristias veleronis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9139,22-Apr-24
769,1347,ZZ_coded,Atylus georgianus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9153,22-Apr-24
769,1381,ZZ_coded,Calliopius carinatus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9181,22-Apr-24
769,1359,ZZ_coded,Ocosingo borlus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9195,22-Apr-24
769,1320,ZZ_coded,Monocorophium insidiosum,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9223,22-Apr-24
769,1321,ZZ_coded,Monocorophium uenoi,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9237,22-Apr-24
769,1272,ZZ_coded,Dulichia rhabdoplastis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9293,22-Apr-24
769,1270,ZZ_coded,Lignophliantis pyrifera,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9307,22-Apr-24
769,1390,ZZ_coded,Netamelita cortada,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9321,22-Apr-24
769,1306,ZZ_coded,Cerapus spp.,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9335,22-Apr-24
769,1307,ZZ_coded,Ericthonius brasiliensis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9349,22-Apr-24
769,1308,ZZ_coded,Ericthonius rubricornis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9363,22-Apr-24
769,1310,ZZ_coded,Ischyrocerus parvus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9377,22-Apr-24
769,1311,ZZ_coded,Jassa borowskyae,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9391,22-Apr-24
769,1312,ZZ_coded,Jassa carltoni,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9405,22-Apr-24
769,1313,ZZ_coded,Jassa morinoi,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9419,22-Apr-24
769,1314,ZZ_coded,Jassa shawi,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9433,22-Apr-24
769,1315,ZZ_coded,Jassa slatteryi,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9447,22-Apr-24
769,1317,ZZ_coded,Microjassa barnardi,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9461,22-Apr-24
769,1318,ZZ_coded,Microjassa litotes,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9475,22-Apr-24
769,1351,ZZ_coded,Leucothoides pacifica,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9489,22-Apr-24
769,1356,ZZ_coded,Dissiminassa dissimilis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9503,22-Apr-24
769,1357,ZZ_coded,Macronassa macromera,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9517,22-Apr-24
769,1358,ZZ_coded,Macronassa pariter,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9531,22-Apr-24
769,1391,ZZ_coded,Ceradocus spinicauda,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9545,22-Apr-24
769,1393,ZZ_coded,Elasmopus antennatus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9559,22-Apr-24
769,1394,ZZ_coded,Elasmopus mutatus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9573,22-Apr-24
769,1395,ZZ_coded,Elasmopus serricatus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9587,22-Apr-24
769,1400,ZZ_coded,Quadrimaera vigota,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9601,22-Apr-24
769,1392,ZZ_coded,Dulichiella spinosa,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9629,22-Apr-24
769,1396,ZZ_coded,Megamoera dentata,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9643,22-Apr-24
769,1397,ZZ_coded,Megamoera subtener,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9657,22-Apr-24
769,1398,ZZ_coded,Melita oregonensis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9671,22-Apr-24
769,1399,ZZ_coded,Melita sulca,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9685,22-Apr-24
769,1271,ZZ_coded,Pariphinotus escabrosus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9713,22-Apr-24
769,1364,ZZ_coded,Foxiphalus obtusidens,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9741,22-Apr-24
769,1367,ZZ_coded,Commensipleustes commensalis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9755,22-Apr-24
769,1368,ZZ_coded,Dactylopleustes echionoides,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9769,22-Apr-24
769,1369,ZZ_coded,Gnathopleustes pachychaetus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9783,22-Apr-24
769,1370,ZZ_coded,Gnathopleustes pugettensis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9797,22-Apr-24
769,1371,ZZ_coded,Gnathopleustes serratus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9811,22-Apr-24
769,1372,ZZ_coded,Heteropleustes setosus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9825,22-Apr-24
769,1373,ZZ_coded,Micropleustes nautiloides,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9839,22-Apr-24
769,1374,ZZ_coded,Micropleustes nautilus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9853,22-Apr-24
769,1375,ZZ_coded,Pleusirus secorrus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,low,both,NA,yes,NA,9867,22-Apr-24
769,1376,ZZ_coded,Thorlaksonius brevirostris,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9881,22-Apr-24
769,1377,ZZ_coded,Thorlaksonius depressus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9895,22-Apr-24
769,1378,ZZ_coded,Thorlaksonius grandirostris,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9909,22-Apr-24
769,1379,ZZ_coded,Thorlaksonius subcarinatus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9923,22-Apr-24
769,1380,ZZ_coded,Trachypleustes trevori,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9937,22-Apr-24
769,1273,ZZ_coded,Podocerus spongicolus,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9951,22-Apr-24
769,1384,ZZ_coded,Accedomoera vagor,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9965,22-Apr-24
769,1385,ZZ_coded,Paramoera mohri,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9979,22-Apr-24
769,1386,ZZ_coded,Paramoera suchaneki,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,9993,22-Apr-24
769,1387,ZZ_coded,Pontogeneia inermis,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10007,22-Apr-24
769,1388,ZZ_coded,Pontogeneia intermedia,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10021,22-Apr-24
769,1383,ZZ_coded,Pontogeneia melanophthalma,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10035,22-Apr-24
769,1350,ZZ_coded,Tiron biocellata,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10049,22-Apr-24
769,1360,ZZ_coded,Orchomenella recondita,gammarid,1,free living nematodes,microorganisms,6,1,1,3,NA,Light & Smith,NA,all,both,NA,yes,NA,10063,22-Apr-24
749,493,ZZ,Idotea urotoma,isopod,1,Detritus,dead stuff,NA,30,4,10,NA,"Morris, Abbott, & Haderlie; LIght & Smith",NA,middle to low,pools,NA,yes,NA,4107,17-Apr-24
749,490,ZZ,Idotea wosnesenskii,isopod,NA,Detritus,dead stuff,NA,30,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1647,NA
749,489,ZZ,Idotea aculeata,isopod,NA,Detritus,dead stuff,NA,30,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1646,NA
749,515,ZZ,Heptacarpus paliducola,shrimp,NA,Detritus,dead stuff,NA,30,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1652,NA
749,524,ZZ,Pagurus samuelis,hermit crab,NA,Detritus,dead stuff,NA,30,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1470,NA
