resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,localities,confidence,parasitic
753,Phytoplankton,phytoplankton,1,439,Pectinaria californiensis,polychaete,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,441,Thelepus setosus,polychaete,1,1,436; 435,3,NA,1,n
753,Phytoplankton,phytoplankton,1,443,Pseudopotamilla occelata,polychaete,1,1,335; 336,3,NA,2,n
753,Phytoplankton,phytoplankton,1,444,Serpula columbiana,polychaete,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,445,Salmacina tribranchiata,spirorbid polychaete,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,446,Spirorbids,polychaete,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,447,Janua brasiliensis,polychaete,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,453,Octolasmis lowei,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,454,Hamatoscalpellum californicum,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,455,Pollicipes polymerus,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,456,Chthamalus dalli,barnacle,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,457,Chthamalus fissus,barnacle,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,458,Tetraclita rubescens,barnacle,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,459,Armatobalanus nefrens,barnacle,1,1,436,4,NA,4,n
753,Phytoplankton,phytoplankton,1,460,Membranobalanus orcutti,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,461,Conopea galeata,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,462,Semibalanus cariosus,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,463,Balanus glandula,barnacle,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,464,Balanus glandula,barnacle,5,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,465,Balanus crenatus,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,466,Balanus trigonus,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,467,Paraconcavus pacificus,barnacle,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,468,Balanus regalis,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,469,Balanus aquila,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,470,Balanus nubilus,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,471,Megabalanus californicus,barnacle,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,489,Pentidotea aculeata,isopod,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,490,Pentidotea wosnesenskii,isopod,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,511,Heptacarpus brevirostris,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,512,Heptacarpus pictus,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,513,Heptacarpus carinatus,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,514,Heptacarpus sitchensis,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,515,Heptacarpus paludicola,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,516,Lysmata californica,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,517,Hippolyte californiensis,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,518,Hippolyte clarki,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,519,Spirontocaris prionota,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,520,Neotrypaea biffari,shrimp,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,521,Hapalogaster cavicauda,true crab,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,522,Oedignathus inermis,true crab,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,523,Cryptolithodes sitchensis,anomuran,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,528,Petrolisthes rathbunae,porcelain crab,1,1,436,13,NA,4,n
753,Phytoplankton,phytoplankton,1,530,Petrolisthes manimaculis,porcelain crab,1,1,436,13,NA,4,n
753,Phytoplankton,phytoplankton,1,531,Petrolisthes cabrilloi,porcelain crab,1,1,436,13,NA,4,n
753,Phytoplankton,phytoplankton,1,533,Pachycheles pubescens,porcelain crab,1,1,436,13,NA,4,n
753,Phytoplankton,phytoplankton,1,536,Pachycheles holosericus,porcelain crab,1,1,436,13,NA,4,n
753,Phytoplankton,phytoplankton,1,559,Fabia subquadrata,true crab,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,563,Pinnixa longipes,true crab,1,1,300,10,Sea of Japan,3,n
753,Phytoplankton,phytoplankton,1,568,Tigriopus californicus,copepod,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,623,Celleporella sp.,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,629,Haliclona cinerea,sponge,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,630,Barentsia ramosa,entoproct,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,631,Alcyonidium parasiticum,bryozoan,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,632,Hincksina velata,bryozoan,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,635,Celleporella hyalina,bryozoan,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,636,Dendrobeania lichenoides,bryozoan,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,637,Ectopleura crocea,hydroid,5,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,658,Membranipora sp.,bryozoan,1,1,436,13,NA,3,n
753,Phytoplankton,phytoplankton,1,741,Suberites suberea,sponge,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,746,Haliclona permollis,sponge,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,754,Zooplankton,zooplankton,6,1,none,4,NA,4,n
753,Phytoplankton,phytoplankton,1,767,Sarsia sp.,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,768,Scrupocellaria californica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,772,Phoronis architecta,phoronid,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,774,Phoronis vancouverensis,phoronid,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,775,Phoronopsis californica,phoronid,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,777,Loxosomella sp.,entoproct,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,778,Pedicellina newberryi,entoproct,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,779,Myosoma spinosa,entoproct,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,780,Barentsia conferta,entoproct,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,781,Barentsia discreta,entoproct,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,782,Barentsia parva,entoproct,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,783,Flustrellidra spinifera,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,785,Bicrisia robertsonae,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,786,Crisia maxima,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,787,Crisia occidentalis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,788,Crisia serrulata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,789,Diaperoforma californica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,790,Diplosolen harmelini,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,791,Disporella sp.,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,792,Filicrisia franciscana,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,793,Filicrisia geniculata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,794,Stomatopora granulata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,795,Tubulipora aliciae,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,796,Tubulipora pacifica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,797,Tubulipora tuba,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,798,Aetea paraligulata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,799,Aetea pseudoanguina,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,800,Alderina brevispina,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,801,Bugula pacifica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,802,Bugula pugeti,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,803,Caberea ellisii,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,804,Callopora corniculifera,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,805,Caulibugula californica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,806,Caulibugula ciliata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,807,Cauloramphus californiensis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,808,Cauloramphus echinus,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,809,Cellaria diffusa,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,810,Cellaria mandibulata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,811,Chaperiopsis patula,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,812,Conopeum osburni,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,813,Copidozoum adamantum,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,814,Copidozoum protectum,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,815,Dendrobeania curvirostrata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,816,Einhornia venturaensis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,817,Hincksina alba,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,818,Hincksina pallida,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,819,Membranipora raymondi,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,820,Membranipora membranacea,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,821,Membranipora serrilamella,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,822,Membranipora tuberculata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,823,Micropora santacruzana,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,826,Tegella armifera,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,827,Tegella cassidata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,828,Tegella circumclathrata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,829,Tegella horrida,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,830,Tegella larusiensis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,831,Tegella robertsonae,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,832,Thalamoporella californica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,833,Thalamoporella gothica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,834,Tricellaria circumternata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,836,Cribrilaria californiensis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,837,Cribrilaria perplexa,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,838,Figularia hilli,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,839,Jullienula hippocrepis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,840,Reginella furcata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,841,Reginella nitida,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,842,Arthropoma cecilii,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,843,Buffonellaria vitrea,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,845,Celleporina souleae,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,846,Coleopora gigantea,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,847,Cryptosula pallasiana,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,848,Dakaria dawsoni,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,849,Dengordonia uniporosa,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,850,Fenestrulina farnsworthi,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,851,Fenestrulina blaggae,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,852,Fenestrulina eopacifica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,853,Fenestrulina miramara,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,854,Fenestrulina morrisae,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,855,Fenestrulina umbonata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,856,Haywardipora major,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,857,Haywardipora orbicula,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,858,Haywardipora rugosa,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,859,Haywardipora rylandi,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,861,Primavelans mexicana,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,862,Lagenicella neosocialis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,863,Lagenicella punctulata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,864,Lagenicella spinulosa,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,865,Microporella californica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,866,Microporella catalinensis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,867,Microporella cribrosa,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,868,Microporella infundibulipora,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,869,Microporella planata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,870,Microporella umboniformis,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,871,Neodakaria islandica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,872,Neodakaria ordinata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,873,Parasmittina collifera,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,874,Parasmittina trispinosa,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,875,Parasmittina tubulata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,876,Phidolopora pacifica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,877,Porella columbiana,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,878,Porella major,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,879,Porella porifera,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,880,Raymondcia osburni,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,881,Rhynchozoon rostratum,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,882,Schizomavella robertsonae,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,883,Schizomavella triavicularia,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,884,Schizosmittina pedicellata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,885,Smittina ovirotula,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,886,Smittina veleroa,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,887,Smittoidea prolifica,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,888,Stomachetosella condylata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,889,Trypostega claviculata,bryozoan,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,890,Terebratulina unguicula,brachiopod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,891,Terebratalia transversa,brachiopod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,892,Laqueus erythraeus,brachiopod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,893,Platidia hornii,brachiopod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,900,Pycnoclavella stanleyi,tunicate,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,901,Distaplia smithi,tunicate,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,902,Eudistoma molle,tunicate,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,903,Synoicum pellucidum,tunicate,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,904,Ritterella rubra,tunicate,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,905,Chelyosoma productum,tunicate,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,906,Botryllus tuberatus,tunicate,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,907,Dendrodoa abbotti,tunicate,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,910,Hydractinia armata,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,912,Leuckartiara octona,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,914,Proboscidactyla circumsabella,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,918,Rathkea octopunctata,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,919,Cladonema myersi,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,920,Cladonema myersi,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,921,Coryne eximia,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,922,Coryne eximia,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,923,Dipurena bicircella,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,924,Dipurena bicircella,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,925,Coryne sp.,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,926,Coryne sp.,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,927,Sarsia sp.,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,929,Halimedusa typus,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,930,Hydrocoryne bodegensis,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,931,Hydrocoryne bodegensis,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,933,Hybocodon prolifer,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,934,Hybocodon prolifer,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,935,Tubularia harrimani,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,936,Zanclea bomala,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,937,Zanclea bomala,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,940,Aglaophenia inconspicua,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,941,Aequorea victoria,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,942,Aequorea victoria,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,943,Calycella syringa,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,944,Eutonina indicans,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,945,Eutonina indicans,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,946,Halecium sp.,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,947,Halecium sp.,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,948,Filellum serpens,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,949,Lafoea dumosa,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,950,Mitrocoma cellularia,plankton,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,951,Plumularia goodei,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,952,Plumularia lagenifera,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,953,Plumularia setacea,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,954,Abietinaria filicula,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,955,Abietinaria greenei,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,956,Abietinaria inconstans,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,957,Dynamena disticha,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,958,Salacia desmoides,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,959,Sertularia argentea,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,960,Symplectoscyphus erectus,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,961,Symplectoscyphus tricuspidatus,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,962,Symplectoscyphus turgidus,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,963,Clytia hemisphaerica,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,964,Orthopyxis everta,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,965,Orthopyxis integra,hydroid,5,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,967,Manania gwilliami,cnidarian,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,969,Haliclystus sanjuanensis,cnidarian,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,972,Epiactis ritteri,anemone,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,973,Diadumene lighti,anemone,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,974,Cactosoma arenarium,anemone,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,976,Metridium exilis,anemone,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,979,Cryptophyton goddardi,octocoral,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,980,Telesto sp.,octocoral,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,981,Alcyonium sp.,octocoral,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,982,Discophyton rudyi,octocoral,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,983,Thrombophyton trachydermum,octocoral,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,994,Pinnixa tomentosa,true crab,1,1,435,10,NA,4,n
753,Phytoplankton,phytoplankton,1,1009,Paguristes ulreyi,hermit crab,1,1,296,3,Abalone Cove; CA,4,n
753,Phytoplankton,phytoplankton,1,1015,Evadne spinifera,water flea,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1016,Evadne nordmanni,water flea,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1017,Penilia avirostris,water flea,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1018,Pleopis polyphemoides,water flea,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1019,Pseudevadne tergestina,water flea,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1020,Cypridopsis vidua,ostracod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1021,Cypria reptans,ostracod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1022,Heterocypris salina,ostracod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1023,Sarscypridopsis aculeata,ostracod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1024,Cythere alveolivalva,ostracod,1,1,436; 435,4,NA,4,n
753,Phytoplankton,phytoplankton,1,1025,Cythere sp.,ostracod,1,1,436; 435,4,NA,4,n
