INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,441,Thelepus setosus,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16117,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,1665,Neoleprea californica,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16118,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,1666,Polycirrus californicus,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16119,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,1667,Polycirrus spp.,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16120,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,1668,Ramex californiensis,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16121,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,1669,Spinosphaera oculata,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16122,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,438,Pista elongata,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16123,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,440,Thelepus crispus,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16124,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,441,Thelepus setosus,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16125,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,1665,Neoleprea californica,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16126,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,1666,Polycirrus californicus,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16127,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,1667,Polycirrus spp.,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16128,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,1668,Ramex californiensis,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16129,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,1669,Spinosphaera oculata,polychaete,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16130,29-May-24
ZZ_coded,123,Emplectonema gracile,nemertean,1,285,Nucella lamellosa,snail,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16131,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,285,Nucella lamellosa,snail,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16132,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,285,Nucella lamellosa,snail,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16133,29-May-24
ZZ_coded,123,Emplectonema gracile,nemertean,1,456,Chthamalus dalli,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16134,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,456,Chthamalus dalli,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16135,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,456,Chthamalus dalli,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16136,29-May-24
ZZ_coded,123,Emplectonema gracile,nemertean,1,463,Balanus glandula,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16137,29-May-24
ZZ_coded,123,Emplectonema gracile,nemertean,1,464,Balanus glandula,barnacle,4,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16138,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,463,Balanus glandula,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16139,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,464,Balanus glandula,barnacle,4,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16140,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,463,Balanus glandula,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16141,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,464,Balanus glandula,barnacle,4,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16142,29-May-24
ZZ_coded,123,Emplectonema gracile,nemertean,1,462,Semibalanus cariosus,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16143,29-May-24
ZZ_coded,1723,Emplectonema buergeri,nemertean,1,462,Semibalanus cariosus,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16144,29-May-24
ZZ_coded,1724,Nemertopsis gracilis,nemertean,1,462,Semibalanus cariosus,barnacle,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16145,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1877,Littorina littorea,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16146,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1878,Littorina plena,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16147,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1879,Littorina saxatilis,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16148,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1880,Littorina subrotundata,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16149,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,247,Littorina keenae,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,,16150,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,248,Littorina scutulata,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16151,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1877,Littorina littorea,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16152,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1878,Littorina plena,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16153,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1879,Littorina saxatilis,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16154,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1880,Littorina subrotundata,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16155,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,247,Littorina keenae,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,,16156,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,248,Littorina scutulata,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16157,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1877,Littorina littorea,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16158,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1878,Littorina plena,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16159,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1879,Littorina saxatilis,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16160,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1880,Littorina subrotundata,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16161,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,247,Littorina keenae,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,,16162,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,248,Littorina scutulata,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16163,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1877,Littorina littorea,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16164,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1878,Littorina plena,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16165,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1879,Littorina saxatilis,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16166,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1880,Littorina subrotundata,limpet,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16167,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,247,Littorina keenae,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,,16168,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,248,Littorina scutulata,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16169,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,488,Idotea stenops,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16170,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,489,Pentidotea aculeata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16171,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,490,Pentidotea wosnesenskii,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16172,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,491,Idotea montereyensis,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16173,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,492,Pentidotea kirchanskii,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16174,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,493,Idotea urotoma,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16175,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,494,Idotea fewkesi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,very low,NA,no,y,,16176,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,495,Colidotea rostrata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16177,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,496,Synidotea bicuspida,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16178,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1249,Colidotea findleyi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16179,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1250,Erichsonella crenulata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16180,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1251,Erichsonella pseudoculata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16181,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1252,Idotea ochotensis,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16182,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1253,Pentidotea resecata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16183,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1254,Idotea rufescens,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16184,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1255,Pentidotea schmitti,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16185,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1256,Synidotea berolzheimeri,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16186,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1257,Synidotea consolidata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16187,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1258,Synidotea harfordi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16188,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1259,Synidotea pettiboneae,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16189,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1260,Synidotea ritteri,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16190,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,488,Idotea stenops,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16191,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,489,Pentidotea aculeata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16192,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,490,Pentidotea wosnesenskii,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16193,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,491,Idotea montereyensis,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16194,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,492,Pentidotea kirchanskii,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16195,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,493,Idotea urotoma,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16196,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,494,Idotea fewkesi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,very low,NA,no,y,,16197,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,495,Colidotea rostrata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16198,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,496,Synidotea bicuspida,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16199,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1249,Colidotea findleyi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16200,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1250,Erichsonella crenulata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16201,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1251,Erichsonella pseudoculata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16202,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1252,Idotea ochotensis,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16203,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1253,Pentidotea resecata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16204,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1254,Idotea rufescens,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16205,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1255,Pentidotea schmitti,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16206,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1256,Synidotea berolzheimeri,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16207,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1257,Synidotea consolidata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16208,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1258,Synidotea harfordi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16209,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1259,Synidotea pettiboneae,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16210,29-May-24
ZZ_coded,1718,Amphiporus cruentatus,nemertean,1,1260,Synidotea ritteri,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16211,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,488,Idotea stenops,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16212,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,489,Pentidotea aculeata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16213,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,490,Pentidotea wosnesenskii,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16214,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,491,Idotea montereyensis,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16215,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,492,Pentidotea kirchanskii,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16216,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,493,Idotea urotoma,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16217,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,494,Idotea fewkesi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,very low,NA,no,y,,16218,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,495,Colidotea rostrata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16219,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,496,Synidotea bicuspida,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16220,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1249,Colidotea findleyi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16221,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1250,Erichsonella crenulata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16222,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1251,Erichsonella pseudoculata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16223,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1252,Idotea ochotensis,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16224,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1253,Pentidotea resecata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16225,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1254,Idotea rufescens,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16226,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1255,Pentidotea schmitti,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16227,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1256,Synidotea berolzheimeri,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16228,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1257,Synidotea consolidata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16229,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1258,Synidotea harfordi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16230,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1259,Synidotea pettiboneae,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16231,29-May-24
ZZ_coded,1719,Amphiporus flavescens,nemertean,1,1260,Synidotea ritteri,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16232,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,488,Idotea stenops,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16233,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,489,Pentidotea aculeata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16234,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,490,Pentidotea wosnesenskii,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16235,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,491,Idotea montereyensis,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16236,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,492,Pentidotea kirchanskii,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16237,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,493,Idotea urotoma,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16238,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,494,Idotea fewkesi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,very low,NA,no,y,,16239,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,495,Colidotea rostrata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16240,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,496,Synidotea bicuspida,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16241,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1249,Colidotea findleyi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16242,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1250,Erichsonella crenulata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16243,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1251,Erichsonella pseudoculata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16244,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1252,Idotea ochotensis,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16245,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1253,Pentidotea resecata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16246,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1254,Idotea rufescens,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16247,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1255,Pentidotea schmitti,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16248,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1256,Synidotea berolzheimeri,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16249,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1257,Synidotea consolidata,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16250,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1258,Synidotea harfordi,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16251,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1259,Synidotea pettiboneae,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16252,29-May-24
ZZ_coded,1720,Amphiporus formidabilis,nemertean,1,1260,Synidotea ritteri,isopod,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16253,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,505,Caprella californica,amphipod,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16254,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,506,Caprella sp.,caprellid,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16255,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1403,Caprella alaskana,caprellid,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16256,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1404,Caprella brevirostris,caprellid,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16257,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1406,Caprella equilibra,caprellid,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16258,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1407,Caprella ferrea,caprellid,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16259,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1408,Caprella greenleyi,caprellid,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16260,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1409,Caprella incisa,caprellid,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16261,29-May-24
ZZ_coded,126,Amphiporus imparispinosus,nemertean,1,1410,Caprella kennerlyi,caprellid,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16262,29-May-24
