man_edits,id.x,species,alternate_nomenclature,category,common_name,functional_role,range,life_stage,body_size_mm,n_s_both,commonality,source,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,preys_on,trophic_strategy,how_picky,eaten_by,non_trophic_epicommensal_w,mutualist_w,parasitized_by,unknown_symbiosis,parasitic_on,how_picky_symbiotically,notes,node_type,node_resolution,web_enter_code,enter_code_2,googled,justification,confidence,x41,clean_zone,aphia,kingdom,phylum,class,order,family,genus,subclass,infraclass,subterclass,superorder,superfamily,subphylum,subfamily,superclass,suborder,infraorder,parvorder,subkingdom,infrakingdom,tribe,subgenus,infraphylum,parvphylum,gigaclass,megaclass,phylum_division,subphylum_subdivision,subtribe,section,subsection,subspecies,epifamily,date_added,species.x,species2,species.y
NA,341,Onchidoris muricata,Onchidoris hystricina,nudibranch,white onchodoris,NA,Alaska to central California,adult,NA,N,NA,"Morris, Abbott, & Haderlie; Light & Smith",low,NA,solitary,mobile,"Alcyonidium spp., Callopora spp., Cryptosula pallasianot reported, Electra pilosa, Membranipora spp.,, Microporella spp.",micropredator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,140640,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Onchidoridoidea,NA,NA,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1896,Onchidoris bilamellata,NA,nudibranch,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"Usually found with the barnacles Balanus spp., on which it feeds.",solitary,mobile,Balanus sp.,typical predator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,150457,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Onchidoridoidea,NA,NA,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1884,Elysia hedgpethi,NA,nudibranch,NA,NA,British Columbia to Northern Mexico,adult,2000 - 5000,Both,unclear,Light & Smith,all,tidepools; Usually found on Bryopsis corticulans or on Codium fragile,solitary,mobile,Bryopsis corticulans or on Codium fragile,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,494452,Animalia,Mollusca,Gastropoda,NA,Plakobranchidae,Elysia,Heterobranchia,Euthyneura,Tectipleura,Sacoglossa,Plakobranchoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1885,Elysia hedgpethi,NA,nudibranch,NA,NA,British Columbia to Northern Mexico,eggs,NA,Both,present,Light & Smith,all,tidepools; Usually found on Bryopsis corticulans or on Codium fragile,aggregating,sessile,not reported,non-feeding,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Life Stage,Species,NA,NA,NA,NA,NA,NA,NA,494452,Animalia,Mollusca,Gastropoda,NA,Plakobranchidae,Elysia,Heterobranchia,Euthyneura,Tectipleura,Sacoglossa,Plakobranchoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1883,Berthellina ilisima,NA,nudibranch,NA,NA,Central California to South,adult,NA,Both,present,Light & Smith,all,NA,solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,575283,Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Berthellina,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Pleurobranchoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,307,Berthella californica,NA,nudibranch,white berthella,NA,NA,adult,NA,Both,rare,"Morris, Abbott, & Haderlie; Light & Smith",low,NA,solitary,mobile,"""sponges""",micropredator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,534374,Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Berthella,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Pleurobranchoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,308,Pleurehdera strongi,"Pleurobranchus strongi, Berthella strongi",nudibranch,NA,NA,San Mateo County to Santa Cruz Island,adult,NA,N,rare,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,in rocky intertidal pools,solitary,mobile,Oscarella carmela (sea slug forum: https://seaslugforum.net/showall/bertstro),micropredator,specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,low,548363,Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Pleurobranchus,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Pleurobranchoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1897,Crimora coneja,NA,nudibranch,NA,NA,Oregon to Southern California,adult,NA,Both,rare,Light & Smith,all,NA,solitary,mobile,Hincksinot reported minuscula.,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,531200,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Crimora,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Triophinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,345,Limacia cockerelli,Laila cockerelli,nudibranch,Cockerell's nudibranch,NA,NA,adult,26mm,Both,NA,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,common in winter,solitary,mobile,Hincksinot reported velata,micropredator,specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,low,531202,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Limacia,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Triophinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1899,Palio zosterae,Polycera zosterae,nudibranch,NA,NA,Alaska to Northern California,adult,NA,N,present,Light & Smith,all,NA,solitary,mobile,"Bowerbankia gracilis, Membranipora membranot reportedcea.",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,527531,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Palio,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Polycerinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1900,Polycera alabe,NA,nudibranch,NA,NA,Southern California to Chile,adult,NA,S,rare,Light & Smith,all,NA,solitary,mobile,not reported,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,531357,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycera,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Polycerinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1901,Polycera atra,NA,nudibranch,NA,NA,Oregon to Mexico,adult,NA,Both,present,Light & Smith,all,NA,solitary,mobile,"Bugula sp., Membranipora membranot reportedcea",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,527533,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycera,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Polycerinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1902,Polycera hedgpethi,NA,nudibranch,NA,NA,Northern California to Panama,adult,NA,Both,present,Light & Smith,all,NA,solitary,mobile,Bugula sp.,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,140835,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycera,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Polycerinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1903,Polycerella glandulosa,NA,nudibranch,NA,NA,Central California to Costa Rica,adult,NA,Both,present,Light & Smith,all,on prey,solitary,mobile,"Bugula sp., Zoobotryon sp.",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,531243,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycerella,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Polycerinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,342,Triopha catalinae,Triopha carpenteri,nudibranch,sea clown,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; light & Smith",middle to low,NA,solitary,mobile,"""arborescent bryozoans""; Caulibugula ciliata, Cellaria mandibulata, Crisia spp., Dendrobeania spp., Fil-
ter isia franciscanot reported,, Scrupocellaria spp.",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,NA,NA,NA,NA,NA,middle,531258,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Triophinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,343,Triopha maculata,NA,nudibranch,spotted triopha,NA,Oregon to Mexico,adult,NA,Both,NA,"Morris, Abbott, & Haderlie",low tidepools,NA,solitary,mobile,"Caulibugula ciliata, Cauloramphus californiensis, Crisia",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,low,531262,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Triophinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1898,Triopha occidentalis,NA,nudibranch,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,Usually found on Macrocystis among bryozoans which it probably eats.,solitary,mobile,bryozoans,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,531264,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,NA,Triophinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1939,Catriona columbiana,Cuthona columbiana,nudibranch,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,NA,solitary,mobile,"Obelia sp., Sarsia eximia,, Pinot reporteduay crocea",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,581879,Animalia,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Catriona,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Fionoidea,NA,NA,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,354,Diaphoreolis lagunae,Cuthona lagunae,nudibranch,orange faced,NA,NA,adult,14mm,Both,common,"Morris, Abbott, & Haderlie",low,seasonally common,solitary,mobile,"""hydroids""",micropredator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,1037020,Animalia,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Diaphoreolis,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Fionoidea,NA,NA,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1949,Tenellia adspersa,NA,nudibranch,NA,NA,Oregon to Southern California,adult,NA,Both,unclear,Light & Smith,all,widely distributed but usually in harbors,solitary,mobile,"hydroids, Obelia sp., Pinot reporteduay crocea",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,141639,Animalia,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Tenellia,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Fionoidea,NA,NA,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,346,Tritonia festiva,NA,nudibranch,diamondback,NA,NA,adult,NA,Both,uncommon,"Morris, Abbott, & Haderlie; light & Smith",low,NA,solitary,mobile,"Clavularia sp. (southern California only), Cryptophyton goddardi, Discophyton rudyi,, Gersemia rubiformis;",micropredator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,549413,Animalia,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Tritonioidea,NA,Tritoniinae,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1918,Tritonia myrakeenae,NA,nudibranch,NA,NA,Southern California to Costa Rica,adult,NA,S,present,Light & Smith,all,NA,solitary,mobile,not reported,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,549415,Animalia,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Tritonioidea,NA,Tritoniinae,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1919,Tritonia pickensi,NA,nudibranch,NA,NA,Southern California to Costa Rica,adult,NA,S,present,Light & Smith,all,NA,solitary,mobile,Psammogorgia arbuscula.,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,549414,Animalia,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Tritonioidea,NA,Tritoniinae,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,306,Tylodina fungina,NA,nudibranch,yellow sponge tylodina,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; light & Smith",low,on Aplysina fistularis,solitary,mobile,Aplysinot reported fistularis,micropredator,obligate specialist,NA,Aplysina fistularis,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,527756,Animalia,Mollusca,Gastropoda,Umbraculida,Tylodinidae,Tylodina,Heterobranchia,Euthyneura,Tectipleura,NA,Umbraculoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,981,Alcyonium sp.,"Gersemia rubiformis""",octocoral,sea strawberry,NA,"Alaska to Sonoma County, CA",adult,NA,N,present,Light & Smith,low,NA,colonial,sessile,not reported,filter feeder,generalist,Tritonia festiva,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,50:26:00,NA,NA,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,979,Cryptophyton goddardi,Clavularia,octocoral,NA,NA,"Oregon, California",adult,NA,N,present,Light & Smith,low,"underside of rocks, overhangs",colonial,sessile,not reported,filter feeder,generalist,Tritonia festiva,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,50:26:00,NA,289749,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Carijoidae,Cryptophyton,NA,NA,NA,NA,NA,Anthozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,96,Clavularia sp.,NA,octocoral,NA,NA,NA,adult,NA,Both,NA,"Morris, Abbott, & Haderlie",low,NA,colonial,sessile,not reported,filter feeder,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Genus,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Clavulariidae,Clavularia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,982,Discophyton rudyi,NA,octocoral,NA,NA,"Vancouver Island to Point Lobos, Central California",adult,45519,N,present,Light & Smith; McFadden & Hochberg 2003,low,"exposed rocky headlands; attached to the undersides of overhanging boulders, ledges or to the vertical sides of surge channels",colonial,sessile,not reported,filter feeder,generalist,Tritonia festiva,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,50:26:00,NA,289828,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Discophytidae,Discophyton,NA,NA,NA,NA,NA,Anthozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,983,Thrombophyton trachydermum,NA,octocoral,NA,NA,"Vancouver Island to Año Nuevo Point, California",adult,NA,N,present,Light & Smith; McFadden & Hochberg 2003,low,"attached to rock substrates, often on the undersides of boulders or in protected crevices",colonial,sessile,not reported,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,50:26:00,NA,291219,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Paramuriceidae,Thrombophyton,NA,NA,NA,NA,NA,Anthozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,980,Telesto sp.,NA,octocoral,NA,NA,Santa Barbara County,adult,45514,S,present,Light & Smith,low,exposed open coast situations,colonial,sessile,not reported,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,50:26:00,NA,NA,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Tubiporidae,Telesto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1746,Enteroctopus dofleini,Octopus dolfleini,octopus,giant Pacific octopus,NA,Columbia River to Point Conception,eggs,6-6.5,N,present,Light & Smith,low tidepools,laid in festoons,aggregating,sessile,not reported,non-feeding,NA,NA,NA,NA,NA,NA,NA,NA,NA,Life Stage,Species,NA,NA,NA,NA,NA,NA,low,342305,Animalia,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,Enteroctopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,420,Enteroctopus dofleini,Octopus dolfleini,octopus,giant Pacific octopus,small,NA,small,NA,N,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,more common subtidally,solitary,mobile,"""shrimps, crabs, scallops, clams, abalones, moon snot reportedils, small octopuses, rockfishes, flatfishes, sculpins""",typical predator,generalist,"""seals"", Enhydris luteia, ""dogfish, sharks, lingcod, humans""",NA,NA,"Dicyemennea abreida, Conocyema deca",NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,low,342305,Animalia,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,Enteroctopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1745,Enteroctopus dofleini,Octopus dolfleini,octopus,giant Pacific octopus,NA,Columbia River to Point Conception,adult,350,N,present,Light & Smith,low tidepools,"intertidal in northern part of range, inhabit substrates littered with rocks, boulders.",solitary,mobile,"""shrimps, crabs, scallops, clams, abalones, moon snot reportedils, small octopuses, rockfishes, flatfishes, sculpins""",typical predator,generalist,"""seals"", Enhydris luteia, ""dogfish, sharks, lingcod, humans""",NA,NA,"Dicyemennea abreida, Conocyema deca",NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,low,342305,Animalia,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,Enteroctopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1751,Octopus bimaculatus,NA,octopus,NA,NA,Point Conception to Baja California,eggs,45326,S,unclear,Light & Smith,low,laid in festoons,aggregating,sessile,not reported,non-feeding,NA,NA,NA,NA,NA,NA,NA,NA,NA,Life Stage,Species,NA,NA,NA,NA,NA,NA,NA,341951,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1748,Octopus bimaculoides,NA,octopus,two-spot octopus,NA,"San Simeon, CA to South",eggs,17-Oct,Both,present,Light & Smith,all,laid in festoons,aggregating,sessile,not reported,non-feeding,NA,NA,NA,NA,NA,NA,NA,NA,NA,Life Stage,Species,NA,NA,NA,NA,NA,NA,NA,341952,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1752,Octopus micropyrsus,NA,octopus,NA,NA,"Point Conception, California to Pt. Eugenia, the islands off Baja California, Mexico.",eggs,12-Oct,S,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,attached singly to substrate in small clusters;,aggregating,sessile,not reported,non-feeding,NA,NA,NA,NA,NA,NA,NA,NA,NA,Life Stage,Species,NA,NA,NA,NA,NA,NA,NA,342000,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1747,Octopus rubescens,NA,octopus,red octopus,NA,Alaska to Northern California,eggs,45355,N,common,Light & Smith,all,laid in festoons,aggregating,sessile,not reported,non-feeding,NA,NA,NA,NA,NA,NA,NA,NA,NA,Life Stage,Species,NA,NA,NA,NA,NA,NA,NA,342023,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1750,Octopus bimaculatus,NA,octopus,NA,NA,Point Conception to Baja California,adult,NA,S,unclear,Light & Smith,low,common in the low intertidal in Mexico; typically associated with rocky substrates,solitary,mobile,not reported,typical predator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,341951,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1749,Octopus bimaculoides,NA,octopus,two-spot octopus,NA,"San Simeon, CA to South",hatchling,NA,Both,unclear,Light & Smith,all,benthonic,solitary,mobile,not reported,typical predator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Life Stage,Species,NA,NA,NA,NA,NA,NA,NA,341952,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,418,Octopus bimaculoides,NA,octopus,two-spot octopus,NA,"San Simeon, CA to South",adult,175 - 200,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"holes, crevices in pools; live on mudflats or in protected holes, crevices on rocky substrates",solitary,mobile,"Collisella sp., Notoacmea sp., Haliotis cracherodii, Olivella biplicata, Tegula funebralis, Tegula gallinot reported, Protothaca staminea, Pagurus sp., Mytilus edulis, Hypsoblennius gilberti, Hypsoblennius gentilis, Kelletia kelletii, Norrisia norrisii, Megastrea undosa,",typical predator,generalist,NA,NA,NA,"Dicyema sullivani, Dicyemennea californica",NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,middle,341952,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Coleoidea,NA,NA,Octopodiformes,Octopodoidea,NA,NA,NA,Incirrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
