node,nodeNum,nodeName,synonymies,category,common_name,life_stage,life_stage_code,province,commonality,reference,zone,habitat_notes,grouping_habits,mobility,trophic_strategy,node_type,node_resolution,aphia,kingdom,phylum,class,order,family,genus,parasite
1902_Polycera hedgpethi_1,1902,Polycera hedgpethi,NA,nudibranch,NA,adult,1,Both,present,435,all,NA,solitary,mobile,micropredator,Taxonomic,Species,140835,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycera,n
1903_Polycerella glandulosa_1,1903,Polycerella glandulosa,NA,nudibranch,NA,adult,1,Both,present,435,all,on prey,solitary,mobile,micropredator,Taxonomic,Species,531243,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycerella,n
1928_Janolus barbarensis_1,1928,Janolus barbarensis,NA,nudibranch,NA,adult,1,Both,present,435,all,NA,solitary,mobile,micropredator,Taxonomic,Species,581839,Animalia,Mollusca,Gastropoda,Nudibranchia,Janolidae,Janolus,n
342_Triopha catalinae_1,342,Triopha catalinae,Triopha carpenteri,nudibranch,sea clown,adult,1,Both,common,436; 435,middle to low,NA,solitary,mobile,micropredator,Taxonomic,Species,531258,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha,n
335_Okenia rosacea_1,335,Okenia rosacea,Hopkinsia rosaceae,nudibranch,Hopkin's rose,adult,1,Both,common,436,low,NA,solitary,mobile,micropredator,Taxonomic,Species,599485,Animalia,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Okenia,n
115_Hylocelis californica_1,115,Hylocelis californica,Allioplana californica,flatworm,NA,adult,1,Both,common,436; 435,high,"Abundant under boulders on gravel, in crevices at mean tide, above. Snails?",solitary,mobile,unknown,Taxonomic,Species,483445,Animalia,Platyhelminthes,NA,Polycladida,Cryptocelidae,Hylocelis,n
2048_Hoploplana californica_1,2048,Hoploplana californica,NA,turbellarian,NA,adult,1,N,common,435,all,"Common on encrusting bryozoans, especially Celleporaria brunnea,",solitary,mobile,carnivore (scavenger + predator),Taxonomic,Species,483453,Animalia,Platyhelminthes,NA,Polycladida,Hoploplanidae,Hoploplana,n
1893_Acanthodoris pilosa_1,1893,Acanthodoris pilosa,NA,nudibranch,NA,adult,1,N,present,435,all,NA,solitary,mobile,micropredator,Taxonomic,Species,140627,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,n
1899_Palio zosterae_1,1899,Palio zosterae,Polycera zosterae,nudibranch,NA,adult,1,N,present,435,all,NA,solitary,mobile,micropredator,Taxonomic,Species,527531,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Palio,n
428_Oxydromus pugettensis_1,428,Oxydromus pugettensis,Ophiodromus pugettensis,polychaete,NA,adult,1,Both,present,436; 435,low,commensal in ambulacral grooves of Patria miniata,solitary,mobile,omnivore,Taxonomic,Species,710706,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Oxydromus,n
582_Orchitophrya stellarum_6,582,Orchitophrya stellarum,Orchitophyra,ciliate,NA,multiple,6,Both,common,436; 435,low to high,on asteroids,aggregating,mobile,parasite,Taxonomic,Species,NA,Chromista,Ciliophora,Oligohymenophorea,Philasterida ,Orchitophryidae ,Orchitophrya,y
147_Astrometis sertulifera_1,147,Astrometis sertulifera,NA,sea star,red/yellow star,adult,1,S,common,436; 435,very low,under rocks,solitary,mobile,typical predator,Taxonomic,Species,255044,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,n
2370_Stellarchytrium dubum_1,2370,Stellarchytrium dubum,NA,microorganism,NA,adult,1,Both,present,34,low,on Pisaster ochraceus,colonial,sessile,parasite,Taxonomic,Species,NA,NA,Bigyra,Labyrinthulomycetes,Labyrinthulales/Labyrinthulida,NA,NA,y
2371_Aplanochytrium blankum_1,2371,Aplanochytrium blankum,NA,microorganism,NA,adult,1,Both,present,34,low,on Pisaster ochraceus,colonial,sessile,parasite,Taxonomic,Species,NA,NA,Bigyra,Labyrinthulomycetes,Labyrinthulales/Labyrinthulida,Aplanochytriaceae/Aplanochytriidae,Aplanochytrium,y
2372_Oblongichytrium porteri_1,2372,Oblongichytrium porteri,NA,microorganism,NA,adult,1,Both,present,34,low,on Pisaster ochraceus,colonial,sessile,parasite,Taxonomic,Species,NA,NA,Bigyra,Labyrinthulomycetes,Oblongichytriales/Oblongichytrida,Oblongichytriaceae/Oblongichytriidae,Oblongichytrium,y
1117_Namakosiramia californiensis_1,1117,Namakosiramia californiensis,NA,copepod,NA,adult,1,NA,present,435,all,ectoparasitic on sea cucumber,solitary,sessile,parasite,Taxonomic,Species,353630,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Namakosiramia,y
588_Rhopalura ophiocomae_6,588,Rhopalura ophiocomae,NA,orthonectid,NA,multiple,6,NA,present,436,NA,in brittle star,colonial,sessile,parasite,Taxonomic,Species,119178,Animalia,Orthonectida,NA,NA,Rhopaluridae,Rhopalura,y
589_Syndesmis sp._1,589,Syndesmis sp.,NA,turbellarian,NA,adult,1,Both,present,436; 435; 303,low to very low,commensal with urchins,solitary,mobile,parasite,Taxonomic,Species,NA,Animalia,Platyhelminthes,NA,Rhabdocoela,Umagillidae,Syndesmis,y
590_Syndisyrinx franciscanus_1,590,Syndisyrinx franciscanus,NA,turbellarian,NA,adult,1,NA,present,436; 435; 303,low to very low,commensal with urchins,solitary,mobile,parasite,Taxonomic,Species,1523601,Animalia,Platyhelminthes,NA,Rhabdocoela,Umagillidae,Syndisyrinx,y
592_Pholeterides furtiva_1,592,Pholeterides furtiva,NA,copepod,NA,adult,1,N,present,436; 435,middle to low,parasitic in tunicate; In the compound ascidian Aplidium californicum,solitary,sessile,parasite,Taxonomic,Species,354758,Animalia,Arthropoda,Copepoda,Cyclopoida,Notodelphyidae,Pholeterides,y
593_Haplostoma minutum_1,593,Haplostoma minutum,NA,copepod,NA,adult,1,Both,present,436; 435,NA,symbiotic in tunicate,solitary,sessile,parasite,Taxonomic,Species,352086,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostoma,y
594_Haplosaccus elongatus_1,594,Haplosaccus elongatus,NA,copepod,NA,adult,1,Both,present,436; 435,NA,symbiotic in tunicate,solitary,sessile,parasite,Taxonomic,Species,352081,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplosaccus,y
595_Haplostomella dubia_1,595,Haplostomella dubia,NA,copepod,NA,adult,1,Both,present,436; 435,NA,symbiotic in tunicate,solitary,sessile,parasite,Taxonomic,Species,352090,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostomella,y
596_Haplostomella distincta_1,596,Haplostomella distincta,NA,copepod,NA,adult,1,Both,present,436,NA,symbiotic in tunicate,solitary,sessile,micropredator,Taxonomic,Species,352089,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostomella,n
597_Haplostomella oceanica_1,597,Haplostomella oceanica,NA,copepod,NA,adult,1,Both,present,436; 435,NA,symbiotic in tunicate,solitary,sessile,micropredator,Taxonomic,Species,352092,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostomella,n
718_Botryllophilus sp._1,718,Botryllophilus sp.,NA,copepod,NA,adult,1,NA,present,436; 435,NA,NA,NA,mobile,parasite,Taxonomic,Genus,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Botryllophilus,y
2237_Lankesteria synoici_6,2237,Lankesteria synoici,NA,protozoan,NA,multiple,6,NA,present,235,all,NA,colonial,sessile,parasite,Taxonomic,Species,563078,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,y
2235_Lankesteria ritterellae_6,2235,Lankesteria ritterellae,NA,protozoan,NA,multiple,6,NA,present,235,all,NA,colonial,sessile,parasite,Taxonomic,Species,563073,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,y
728_Haplostomides bellus_1,728,Haplostomides bellus,NA,copepod,NA,adult,1,NA,present,435,NA,symbiotic in tunicate,solitary,sessile,parasite,Taxonomic,Species,352095,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostomides,y
2230_Lankesteria euherdmaniae_6,2230,Lankesteria euherdmaniae,NA,protozoan,NA,multiple,6,NA,present,235,all,NA,colonial,sessile,parasite,Taxonomic,Species,563057,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,y
726_Haplostoma setiferum_1,726,Haplostoma setiferum,NA,copepod,NA,adult,1,NA,present,435,NA,symbiotic in tunicate,solitary,sessile,parasite,Taxonomic,Species,352087,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostoma,y
1131_Botryllophilus abbotti_1,1131,Botryllophilus abbotti,NA,copepod,NA,adult,1,NA,present,435,all,in compound ascidians,solitary,sessile,parasite,Taxonomic,Species,349332,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Botryllophilus,y
2236_Lankesteria ritterii_6,2236,Lankesteria ritterii,NA,protozoan,NA,multiple,6,NA,present,235,all,NA,colonial,sessile,parasite,Taxonomic,Species,563074,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,y
393_Mytilimeria nuttalli_1,393,Mytilimeria nuttalli,NA,clam,sea bottle clam,adult,1,Both,common,436,low,embedded in colonies of compound ascidians,solitary,mobile,filter feeder,Taxonomic,Species,506784,Animalia,Mollusca,Bivalvia,NA,Lyonsiidae,Mytilimeria,n
2234_Lankesteria psamnii_6,2234,Lankesteria psamnii,NA,protozoan,NA,multiple,6,NA,present,235,all,NA,colonial,sessile,parasite,Taxonomic,Species,NA,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,y
2229_Lankesteria diaphanis_6,2229,Lankesteria diaphanis,NA,protozoan,NA,multiple,6,NA,present,235,all,NA,colonial,sessile,parasite,Taxonomic,Species,563054,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,y
724_Haplostoma dentatum_1,724,Haplostoma dentatum,NA,copepod,NA,adult,1,NA,present,435,NA,symbiotic in tunicate,solitary,sessile,parasite,Taxonomic,Species,352084,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostoma,y
722_Haplostoma albicatum_1,722,Haplostoma albicatum,NA,copepod,NA,adult,1,NA,present,435,NA,symbiotic in tunicate,solitary,sessile,parasite,Taxonomic,Species,352082,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostoma,y
727_Haplostomella reducta_1,727,Haplostomella reducta,NA,copepod,NA,adult,1,NA,present,435,NA,symbiotic in tunicate,solitary,sessile,parasite,Taxonomic,Species,352093,Animalia,Arthropoda,Copepoda,Cyclopoida,Botryllophilidae,Haplostomella,y
151_Pisaster giganteus_1,151,Pisaster giganteus,NA,sea star,blue knobby star,adult,1,Both,common,436,very low,NA,solitary,mobile,typical predator,Taxonomic,Species,240758,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,n
1122_Anthessius nortoni_1,1122,Anthessius nortoni,NA,copepod,NA,adult,1,NA,present,435,all,on keyhole limpets,solitary,sessile,parasite,Taxonomic,Species,348848,Animalia,Arthropoda,Copepoda,Cyclopoida,Anthessiidae,Anthessius,y
3023_Arenaria melanocephala_1,3023,Arenaria melanocephala,NA,bird,black turnstone,adult,1,Both,common,pers. comm. Sophie Cameron,low to middle,NA,solitary,mobile,typical predator,Taxonomic,Species,366869,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,n
114_Notocomplana acticola_1,114,Notocomplana acticola,Notoplana acticola,flatworm,NA,adult,1,Both,common,436; 435,"high, middle",under rocks from high to low tide zone,solitary,mobile,typical predator,Taxonomic,Species,483502,Animalia,Platyhelminthes,NA,Polycladida,Notocomplanidae,Notocomplana,n
598_Pharcidia balani_1,598,Pharcidia balani,Didymella conchae,fungus,NA,adult,1,Both,present,436,all,parasitic on mollusk shells,aggregating,sessile,parasite,Taxonomic,Species,100329,Fungi,NA,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Pharcidia,y
2110_Tringa semipalmata_1,2110,Tringa semipalmata,Catoptrophorus semipalmatus,bird,willet,adult,1,NA,present,189,middle,NA,solitary,mobile,typical predator,Taxonomic,Species,159032,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Catoptrophorus,n
3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,NA,bird,bonapartes gull,adult,1,Both,fairly common,pers. comm. Sophie Cameron,all,NA,solitary,mobile,typical predator,Taxonomic,Species,882954,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,n
3016_Larus delawarensis_1,3016,Larus delawarensis,NA,bird,ring-billed gull,adult,1,Both,fairly common,pers. comm. Sophie Cameron,all,NA,solitary,mobile,typical predator,Taxonomic,Species,148797,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,n
3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,mew gull,bird,short-billed gull,adult,1,Both,uncommon,pers. comm. Sophie Cameron,all,NA,solitary,mobile,typical predator,Taxonomic,Species,NA,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,n
3022_Calidris virgata_1,3022,Calidris virgata,NA,bird,surfbird,adult,1,Both,fairly common,pers. comm. Sophie Cameron,low to middle,NA,solitary,mobile,typical predator,Taxonomic,Species,NA,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,n
3027_Calidris alpina_1,3027,Calidris alpina,NA,bird,dunlin,adult,1,Both,common,pers. comm. Sophie Cameron,middle to high,NA,solitary,mobile,typical predator,Taxonomic,Species,159047,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,n
3029_Limnodromus scolopaceus_1,3029,Limnodromus scolopaceus,NA,bird,lonng-billed dowitcher,adult,1,Both,fairly common,pers. comm. Sophie Cameron,middle,NA,solitary,mobile,typical predator,Taxonomic,Species,158957,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,n
3046_Podiceps nigricollis_1,3046,Podiceps nigricollis,black-necked grebe,bird,eared grebe,adult,1,Both,fairly common,pers. comm. Sophie Cameron,low to middle,NA,solitary,mobile,typical predator,Taxonomic,Species,137184,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,n
3085_Gymnophallus obscurus_5,3085,Gymnophallus obscurus,Parvatrema obscurus,trematode,NA,metacercariae,5,Both,present,387,host zone,host,aggregating,NA,parasite,Taxonomic,Species,728880,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Gymnophallidae,Gymnophallus,y
3086_Gymnophallus obscurus_1,3086,Gymnophallus obscurus,Parvatrema obscurus,trematode,NA,adult,1,Both,present,387,host zone,host,solitary,NA,parasite,Taxonomic,Species,728880,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Gymnophallidae,Gymnophallus,y
625_Pteropurpura festiva_1,625,Pteropurpura festiva,"Murex festivus, Shaskyus festivus",snail,festive murex,adult,1,S,uncommon,267,middle to low,"RIZ/mudflats SB, LA, SD",solitary,mobile,typical predator,Taxonomic,Species,743644,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pteropurpura,n
278_Paciocinebrina lurida_1,278,Paciocinebrina lurida,Ocenebra,snail,lurid rock snail,adult,1,Both,common,436,low,"uncommon S., micropredator of C. stelleri; Common on, under rocks.",solitary,mobile,typical predator,Taxonomic,Species,1329756,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Paciocinebrina,n
618_Pygodelphys aquilonaris_1,618,Pygodelphys aquilonaris,NA,copepod,NA,adult,1,N,present,"436, 105; 435",all,in tunicates; In at least eight species of simple ascidians.,solitary,mobile,parasite,Taxonomic,Species,355276,Animalia,Arthropoda,Copepoda,Cyclopoida,Notodelphyidae,Pygodelphys,y
619_Trichophrya salparum_1,619,Trichophrya salparum,NA,ciliate,NA,adult,1,NA,present,102,NA,in tunicates,solitary,mobile,unknown,Taxonomic,Species,427247,Chromista,Ciliophora,Phyllopharyngea,Endogenida,Trichophryidae,Trichophrya,n
620_Parahypocoma rhamphisokarya_1,620,Parahypocoma rhamphisokarya,NA,ciliate,NA,adult,1,NA,present,102,NA,in tunicates,solitary,mobile,unknown,Taxonomic,Species,427221,Chromista,Ciliophora,Phyllopharyngea,Hypocomatida,Hypocomidae,Parahypocoma,n
621_Euplotaspis cionaecola_1,621,Euplotaspis cionaecola,NA,ciliate,NA,adult,1,NA,present,102,NA,in tunicates,solitary,mobile,unknown,Taxonomic,Species,NA,Chromista,Ciliophora,Spirotrichea,Euplotida,Euplotidae,Euplotopsis,n
1170_Scolecodes huntsmani_1,1170,Scolecodes huntsmani,NA,copepod,NA,adult,1,NA,present,435,all,"In the simple ascidians Boltenia villosa, Pyura haustor,, Styela gibbsii",solitary,sessile,parasite,Taxonomic,Species,355583,Animalia,Arthropoda,Copepoda,Cyclopoida,Notodelphyidae,Scolecodes,y
1162_Doropygus fernaldi_1,1162,Doropygus fernaldi,NA,copepod,NA,adult,1,NA,present,435,all,In the simple ascidian Boltenia villosa.,solitary,sessile,parasite,Taxonomic,Species,351148,Animalia,Arthropoda,Copepoda,Cyclopoida,Notodelphyidae,Doropygus,y
388_Penitella conradi_1,388,Penitella conradi,NA,boring clam,abalone piddock,adult,1,Both,fairly common,436; 435,low,"bores into abalone, mussel shells",solitary,sessile,filter feeder,Taxonomic,Species,507021,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Penitella,n
3079_Cercaria margaritensis_0,3079,Cercaria margaritensis,NA,trematode,NA,NA,0,Both,present,386,host zone,host,solitary,NA,parasite,Taxonomic,Species,736134,Animalia,Platyhelminthes,Trematoda,Digenea incertae sedis,NA,Cercaria,y
3052_Cercaria littorinalinae_3,3052,Cercaria littorinalinae,NA,trematode,NA,cercaria,3,Both,present,386,host zone,host,colonial,NA,parasite,Taxonomic,Species,1610381,Animalia,Platyhelminthes,Trematoda,Digenea incertae sedis,NA,Cercaria,y
2111_Numenius americanus_1,2111,Numenius americanus,NA,bird,long-billed curlew,adult,1,NA,present,189,middle,NA,solitary,mobile,typical predator,Taxonomic,Species,366865,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,n
3021_Numenius americanus_1,3021,Numenius americanus,NA,bird,long-billed curlew,adult,1,Both,fairly common,189,middle,NA,solitary,mobile,typical predator,Taxonomic,Species,366865,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,n
3059_Ascorhytis charadriformis_3,3059,Ascorhytis charadriformis,NA,trematode,NA,sporocyst,3,Both,present,386,host zone,host,colonial,NA,parasite,Taxonomic,Species,767759,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Microphallidae,Ascorhytis,y
3060_Ascorhytis charadriformis_5,3060,Ascorhytis charadriformis,NA,trematode,NA,metacercaria,5,Both,present,386,host zone,host,aggregating,NA,parasite,Taxonomic,Species,767759,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Microphallidae,Ascorhytis,y
3064_Microphallus pygmaeus_3,3064,Microphallus pygmaeus,NA,trematode,NA,sporocyst,3,Both,present,386,host zone,host,colonial,NA,parasite,Taxonomic,Species,109018,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Microphallidae,Microphallus,y
3066_Microphallid Cercaria mihi 8_3,3066,Microphallid Cercaria mihi 8,NA,trematode,NA,sporocyst,3,Both,present,386,host zone,host,colonial,NA,parasite,Common Name,Morphospecies,NA,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Microphallidae,Microphallus,y
3072_Notocotylid Cercaria mihi 12_3,3072,Notocotylid Cercaria mihi 12,NA,trematode,NA,redia,3,Both,present,386,host zone,host,colonial,NA,parasite,Common Name,Morphospecies,108427,Animalia,Platyhelminthes,Trematoda,Notocotylidae,NA,NA,y
3073_Himasthla sp. Cercaria mihi 13_3,3073,Himasthla sp. Cercaria mihi 13,NA,trematode,NA,redia,3,Both,present,386,host zone,host,colonial,NA,parasite,Common Name,Morphospecies,108484,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Himasthlidae,Himasthla,y
3075_Psilostomum magniovum_3,3075,Psilostomum magniovum,NA,trematode,NA,redia,3,Both,present,386,host zone,host,colonial,NA,parasite,Taxonomic,Species,1568882,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Psilostomidae,Psilostomum,y
3076_Psilostomum magniovum_5,3076,Psilostomum magniovum,NA,trematode,NA,metacercaria,5,Both,present,386,host zone,host,aggregating,NA,parasite,Taxonomic,Species,1568882,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Psilostomidae,Psilostomum,y
3077_Cryptocotyle lingua_3,3077,Cryptocotyle lingua,NA,trematode,NA,redia,3,Both,present,"386, 109",host zone,host,colonial,NA,parasite,Taxonomic,Species,109051,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Opisthorchiidae,Cryptocotyle,y
3087_Cryptocotyle lingua_1,3087,Cryptocotyle lingua,NA,trematode,NA,adult,1,Both,present,"388, 109",host zone,host,solitary,NA,parasite,Taxonomic,Species,109051,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Opisthorchiidae,Cryptocotyle,y
3094_Ascorhytis charadriformis_1,3094,Ascorhytis charadriformis,Levinseniella charadriformis,trematode,NA,adult,1,Both,present,390,host zone,host,solitary,NA,parasite,Taxonomic,Species,767759,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Microphallidae,Ascorhytis,y
3095_Spelotrema pygmaeum_3,3095,Spelotrema pygmaeum,NA,trematode,NA,sporocyst,3,Both,present,109,host zone,host,colonial,NA,parasite,Taxonomic,Species,1331626,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Microphallidae,Spelotrema,y
3096_Spelotrema pygmaeum_1,3096,Spelotrema pygmaeum,NA,trematode,NA,adult,1,Both,present,109,host zone,host,solitary,NA,parasite,Taxonomic,Species,1331626,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Microphallidae,Spelotrema,y
3097_Maritrema_3,3097,Maritrema,NA,trematode,NA,parthenitae,3,Both,present,109,host zone,host,colonial,NA,parasite,Taxonomic,Genus,108586,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Microphallidae,Maritrema,y
