resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,zone,habitat,localities,confidence
656,Cladophora columbiana,green algae,1,479,Exosphaeroma rhomburum,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,480,Paracerceis cordata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,481,Paracerceis sculpta,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,482,Paracerceis gilliana,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,488,Idotea stenops,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,489,Pentidotea aculeata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,490,Pentidotea wosnesenskii,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,491,Idotea montereyensis,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,492,Pentidotea kirchanskii,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,493,Idotea urotoma,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,495,Colidotea rostrata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,556,Cycloxanthops novemdentatus,true crab,1,3,293,10,low,pools,California,4
656,Cladophora columbiana,green algae,1,557,Lophopanopeus leucomanus leucomanus,true crab,1,3,293,10,low,both,California,4
656,Cladophora columbiana,green algae,1,558,Paraxanthias taylori,true crab,1,3,293,10,middle,both,California,4
656,Cladophora columbiana,green algae,1,744,Gnorimosphaeroma oregonense,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1001,Lophopanopeus bellus digensis,true crab,1,3,293,10,low,both,California,4
656,Cladophora columbiana,green algae,1,1236,Dynamene benedicti,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1237,Dynamenella dilatata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1238,Dynamenella glabra,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1239,Dynamenella sheareri,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1241,Exosphaeroma inornata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1242,Gnorimosphaeroma noblei,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1243,Paradella dianae,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1244,Sphaeroma quoianum,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1245,Sphaeroma walkeri,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1249,Colidotea findleyi,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1250,Erichsonella crenulata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1251,Erichsonella pseudoculata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1252,Idotea ochotensis,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1253,Pentidotea resecata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1254,Idotea rufescens,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1255,Pentidotea schmitti,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1256,Synidotea berolzheimeri,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1257,Synidotea consolidata,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1258,Synidotea harfordi,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1259,Synidotea pettiboneae,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1260,Synidotea ritteri,isopod,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1790,Lirularia succincta,snail,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1877,Littorina littorea,limpet,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1878,Littorina plena,limpet,1,3,"375, 376",6,middle,both,Sanak Archipelago,3
656,Cladophora columbiana,green algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
656,Cladophora columbiana,green algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
657,Chondracanthus exasperatus,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
657,Chondracanthus exasperatus,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
658,Membranipora sp.,bryozoan,1,230,Calliostoma annulatum,snail,1,1,436,3,all,both,,2
658,Membranipora sp.,bryozoan,1,230,Calliostoma annulatum,snail,1,3,436; 435,6,low,both,,3
658,Membranipora sp.,bryozoan,1,341,Onchidoris muricata,nudibranch,1,3,436; 435,6,low,pools,,3
658,Membranipora sp.,bryozoan,1,1894,Adalaria jannae,nudibranch,1,3,435,6,low,pools,,3
659,Mastocarpus papillatus,red algae,1,199,Lottia digitalis,limpet,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,208,Lottia pelta,limpet,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,215,Lottia scutum,limpet,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,246,Lacuna marmorata,snail,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,247,Littorina keenae,snail,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,248,Littorina scutulata,snail,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,411,Mopalia muscosa,chiton,1,2,436,3,middle,both,,2
659,Mastocarpus papillatus,red algae,1,411,Mopalia muscosa,chiton,1,3,"375, 376, 436; 435",3,"high, middle",both,Sanak Archipelago,2
659,Mastocarpus papillatus,red algae,1,412,Mopalia ciliata,chiton,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,413,Mopalia hindsii,chiton,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,414,Mopalia lignosa,chiton,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,417,Cryptochiton stelleri,chiton,1,3,"375, 376, 436, 436; 435",3,"high, low","both, pools",Sanak Archipelago,2
659,Mastocarpus papillatus,red algae,1,488,Idotea stenops,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,489,Pentidotea aculeata,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,490,Pentidotea wosnesenskii,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,491,Idotea montereyensis,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,492,Pentidotea kirchanskii,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,493,Idotea urotoma,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,495,Colidotea rostrata,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,504,Oligochinus lighti,gammarid,1,3,436,3,high,pools,,2
659,Mastocarpus papillatus,red algae,1,1249,Colidotea findleyi,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1250,Erichsonella crenulata,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1251,Erichsonella pseudoculata,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1252,Idotea ochotensis,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1253,Pentidotea resecata,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1254,Idotea rufescens,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1255,Pentidotea schmitti,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1256,Synidotea berolzheimeri,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1257,Synidotea consolidata,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1258,Synidotea harfordi,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1259,Synidotea pettiboneae,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1260,Synidotea ritteri,isopod,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1777,Mopalia kennerleyi,chiton,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1778,Mopalia lionota,chiton,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1779,Mopalia plumosa,chiton,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1790,Lirularia succincta,snail,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1799,Lacuna unifasciata,snail,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1877,Littorina littorea,limpet,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1878,Littorina plena,limpet,1,3,"375, 376",6,high,both,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
659,Mastocarpus papillatus,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
659,Mastocarpus papillatus,red algae,1,2080,Cebidichthys violaceus,fish,1,3,360,3,all,pools,"Central California; San Luis Obispo County, CA",1
659,Mastocarpus papillatus,red algae,1,2103,Xiphister mucosus,fish,1,3,"375, 376",6,high,pools,Sanak Archipelago,3
659,Mastocarpus papillatus,red algae,1,2109,Pseudodelphis oligocotti,fish,1,3,360,3,all,pools,"Central California; San Luis Obispo County, CA",1
659,Mastocarpus papillatus,red algae,1,3002,Xiphister mucosus,fish,4,3,"375, 376",6,high,pools,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,244,Megastraea undosa,snail,1,3,276,3,low,pools,"Punta Banda, Baja California",1
661,Polysiphonia sp.,red algae,1,247,Littorina keenae,snail,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,248,Littorina scutulata,snail,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,302,Stiliger fuscovittatus,nudibranch,1,3,436; 435,3,all,pools,,2
661,Polysiphonia sp.,red algae,1,401,Stenoplax heathiana,chiton,1,3,311,3,middle,both,"San Mateo County, CA",1
661,Polysiphonia sp.,red algae,1,416,Katharina tunicata,chiton,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,477,Exosphaeroma amplicauda,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,478,Exosphaeroma octoncum,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,479,Exosphaeroma rhomburum,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,480,Paracerceis cordata,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,481,Paracerceis sculpta,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,482,Paracerceis gilliana,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,744,Gnorimosphaeroma oregonense,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1236,Dynamene benedicti,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1237,Dynamenella dilatata,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1238,Dynamenella glabra,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1239,Dynamenella sheareri,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1241,Exosphaeroma inornata,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1242,Gnorimosphaeroma noblei,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1243,Paradella dianae,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1244,Sphaeroma quoianum,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1245,Sphaeroma walkeri,isopod,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1756,Stenoplax heathiana,chiton,3,3,311,3,middle,both,"San Mateo County, CA",1
661,Polysiphonia sp.,red algae,1,1877,Littorina littorea,limpet,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1878,Littorina plena,limpet,1,3,"375, 376",6,all,both,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
661,Polysiphonia sp.,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
661,Polysiphonia sp.,red algae,1,2103,Xiphister mucosus,fish,1,3,"375, 376",6,all,pools,Sanak Archipelago,3
661,Polysiphonia sp.,red algae,1,3002,Xiphister mucosus,fish,4,3,"375, 376",6,all,pools,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,199,Lottia digitalis,limpet,1,3,"375, 376",6,high,both,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,208,Lottia pelta,limpet,1,3,"375, 376, 436; 435",6,"high, middle",both,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,247,Littorina keenae,snail,1,3,"375, 376",6,high,both,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,248,Littorina scutulata,snail,1,3,"375, 376",6,high,both,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,416,Katharina tunicata,chiton,1,3,"375, 376",6,high,both,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,417,Cryptochiton stelleri,chiton,1,3,"436, 436; 435",6,low,pools,,3
663,Mazzaella laminarioides,red algae,1,1790,Lirularia succincta,snail,1,3,"375, 376",6,high,both,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,1877,Littorina littorea,limpet,1,3,"375, 376",6,high,both,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,1878,Littorina plena,limpet,1,3,"375, 376",6,high,both,Sanak Archipelago,3
663,Mazzaella laminarioides,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
663,Mazzaella laminarioides,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
663,Mazzaella laminarioides,red algae,1,2080,Cebidichthys violaceus,fish,1,3,360,3,all,pools,"Central California; San Luis Obispo County, CA",1
663,Mazzaella laminarioides,red algae,1,2111,Numenius americanus,bird,1,3,360,3,all,pools,"Central California; San Luis Obispo County, CA",1
664,Plocamium violaceum,red algae,1,401,Stenoplax heathiana,chiton,1,3,311,3,middle,both,"San Mateo County, CA",1
664,Plocamium violaceum,red algae,1,417,Cryptochiton stelleri,chiton,1,3,"436, 436; 435",6,"low, middle","pools, exposed",,3
664,Plocamium violaceum,red algae,1,491,Idotea montereyensis,isopod,1,3,436; 435,6,middle,exposed,,3
664,Plocamium violaceum,red algae,1,1756,Stenoplax heathiana,chiton,3,3,311,3,middle,both,"San Mateo County, CA",1
664,Plocamium violaceum,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
664,Plocamium violaceum,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
672,Leptasterias aequalis,sea star,1,143,Dermasterias imbricata,sea star,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,146,Solaster dawsoni,sea star,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,148,Leptasterias pusilla,sea star,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,149,Leptasterias hexactis,sea star,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,422,Arctonoe fragilis,scale worm,1,10,436,3,middle,both,,2
672,Leptasterias aequalis,sea star,1,549,Cancer antennaria,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,550,Cancer anthonyi,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,551,Cancer jordani,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,552,Cancer branneri,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,553,Cancer oregonensis,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,554,Cancer productus,true crab,4,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,555,Cancer productus,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,562,Cancer gracilis,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,672,Leptasterias aequalis,sea star,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,995,Cancer gracilis,true crab,4,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,996,Cancer gracilis,true crab,3,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,3012,Haematopus bachmani,bird,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
672,Leptasterias aequalis,sea star,1,3019,Larus glaucescens,bird,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
673,Apostichopus parvimensis,cucumber,1,423,Arctonoe pulchra,scale worm,1,10,436,3,low,both,,2
673,Apostichopus parvimensis,cucumber,1,672,Leptasterias aequalis,sea star,1,1,435; 280,6,middle,pools,,1
676,Diopatra ornata,polychaete,1,426,Harmothoe imbricata,scale worm,1,10,436,3,low,both,,2
676,Diopatra ornata,polychaete,1,433,Arabella endonata,polychaete,1,6,436,3,low,both,,2
704,Hemioniscus balani,isopod,1,3018,Larus brachyrynchus,bird,1,1,407,6,all,both,"Active Pass, BC",2
706,Apodichthys fucorum,fish,1,11,Artedius fenestralis,fish,1,1,72; 355,6,all,pools,Central California,3
706,Apodichthys fucorum,fish,1,15,Clinocottus analis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
706,Apodichthys fucorum,fish,1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
706,Apodichthys fucorum,fish,1,717,Ardea herodias,bird,1,1,379,6,all,pools,"British Columbia; Strait of Georgia, BC",3
706,Apodichthys fucorum,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
706,Apodichthys fucorum,fish,1,2078,Artedius lateralis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
706,Apodichthys fucorum,fish,1,2093,Oligocottus rubellio,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",4
706,Apodichthys fucorum,fish,1,2094,Oligocottus snyderi,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
