resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID
751,Wrack,dead stuff,0,1355,Aristias veleronis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9148
751,Wrack,dead stuff,0,1347,Atylus georgianus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9162
751,Wrack,dead stuff,0,1381,Calliopius carinatus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9190
751,Wrack,dead stuff,0,1359,Ocosingo borlus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9204
751,Wrack,dead stuff,0,1320,Monocorophium insidiosum,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9232
751,Wrack,dead stuff,0,1321,Monocorophium uenoi,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9246
751,Wrack,dead stuff,0,1272,Dulichia rhabdoplastis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9302
751,Wrack,dead stuff,0,1270,Lignophliantis pyrifera,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9316
751,Wrack,dead stuff,0,1390,Netamelita cortada,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9330
751,Wrack,dead stuff,0,1306,Cerapus spp.,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9344
751,Wrack,dead stuff,0,1307,Ericthonius brasiliensis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9358
751,Wrack,dead stuff,0,1308,Ericthonius rubricornis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9372
751,Wrack,dead stuff,0,1310,Ischyrocerus parvus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9386
751,Wrack,dead stuff,0,1311,Jassa borowskyae,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9400
751,Wrack,dead stuff,0,1312,Jassa carltoni,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9414
751,Wrack,dead stuff,0,1313,Jassa morinoi,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9428
751,Wrack,dead stuff,0,1314,Jassa shawi,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9442
751,Wrack,dead stuff,0,1315,Jassa slatteryi,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9456
751,Wrack,dead stuff,0,1317,Microjassa barnardi,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9470
751,Wrack,dead stuff,0,1318,Microjassa litotes,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9484
751,Wrack,dead stuff,0,1351,Leucothoides pacifica,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9498
751,Wrack,dead stuff,0,1356,Dissiminassa dissimilis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9512
751,Wrack,dead stuff,0,1357,Macronassa macromera,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9526
751,Wrack,dead stuff,0,1358,Macronassa pariter,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9540
751,Wrack,dead stuff,0,1391,Ceradocus spinicauda,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9554
751,Wrack,dead stuff,0,1400,Quadrimaera vigota,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9610
751,Wrack,dead stuff,0,1392,Dulichiella spinosa,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9638
751,Wrack,dead stuff,0,1396,Megamoera dentata,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9652
751,Wrack,dead stuff,0,1397,Megamoera subtener,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9666
751,Wrack,dead stuff,0,1398,Melita oregonensis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9680
751,Wrack,dead stuff,0,1399,Melita sulca,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9694
751,Wrack,dead stuff,0,1271,Pariphinotus escabrosus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9722
751,Wrack,dead stuff,0,1364,Foxiphalus obtusidens,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9750
751,Wrack,dead stuff,0,1367,Commensipleustes commensalis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9764
751,Wrack,dead stuff,0,1368,Dactylopleustes echionoides,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9778
751,Wrack,dead stuff,0,1369,Gnathopleustes pachychaetus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9792
751,Wrack,dead stuff,0,1370,Gnathopleustes pugettensis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9806
751,Wrack,dead stuff,0,1371,Gnathopleustes serratus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9820
751,Wrack,dead stuff,0,1372,Heteropleustes setosus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9834
751,Wrack,dead stuff,0,1373,Micropleustes nautiloides,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9848
751,Wrack,dead stuff,0,1374,Micropleustes nautilus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9862
751,Wrack,dead stuff,0,1375,Pleusirus secorrus,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9876
751,Wrack,dead stuff,0,1376,Thorlaksonius brevirostris,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9890
751,Wrack,dead stuff,0,1377,Thorlaksonius depressus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9904
751,Wrack,dead stuff,0,1378,Thorlaksonius grandirostris,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9918
751,Wrack,dead stuff,0,1379,Thorlaksonius subcarinatus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9932
751,Wrack,dead stuff,0,1380,Trachypleustes trevori,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9946
751,Wrack,dead stuff,0,1384,Accedomoera vagor,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9974
751,Wrack,dead stuff,0,1385,Paramoera mohri,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9988
751,Wrack,dead stuff,0,1386,Paramoera suchaneki,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,10002
751,Wrack,dead stuff,0,1387,Pontogeneia inermis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,10016
751,Wrack,dead stuff,0,1388,Pontogeneia intermedia,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,10030
751,Wrack,dead stuff,0,1383,Pontogeneia melanophthalma,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,10044
751,Wrack,dead stuff,0,1350,Tiron biocellata,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,10058
751,Wrack,dead stuff,0,1360,Orchomenella recondita,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,10072
751,Wrack,dead stuff,0,1594,Neanthes brandti,polychaete,1,30,4,4,1,"338, 337, 342",NA,all,both,no,yes,NA,10430
752,Mulm/DOM,dead stuff,0,493,Idotea urotoma,isopod,1,30,4,10,1,"Morris, Abbott, & Haderlie; LIght & Smith",NA,middle to low,pools,NA,yes,NA,4105
752,Mulm/DOM,dead stuff,0,157,Pachythyone rubra,cucumber,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8706
752,Mulm/DOM,dead stuff,0,160,Ophiopholis aculeata,brittle star,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8688
752,Mulm/DOM,dead stuff,0,1329,Allorchestes rickeri,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9287
752,Mulm/DOM,dead stuff,0,2348,rotifers,microorganism,1,1,1,3,1,347; Light & Smith,NA,all,pools,NA,yes,NA,10730
752,Mulm/DOM,dead stuff,0,163,Ophiothrix spiculata,brittle star,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8697
752,Mulm/DOM,dead stuff,0,448,Phascolosoma agassizii,sipunculid,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,8856
752,Mulm/DOM,dead stuff,0,440,Thelepus crispus,polychaete,1,30,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,pools,NA,yes,NA,3245
752,Mulm/DOM,dead stuff,0,442,Bispira sp.,polychaete,1,30,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3244
752,Mulm/DOM,dead stuff,0,488,Idotea stenops,isopod,1,30,3,6; 10,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,pools,NA,yes,NA,4087
752,Mulm/DOM,dead stuff,0,554,Cancer productus,true crab,4,30,NA,3,1,MAH,NA,low,pools,y,y,NA,1006
752,Mulm/DOM,dead stuff,0,602,benthic diatoms,microalgae,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,8757
752,Mulm/DOM,dead stuff,0,1467,Chironomids,insect,1,30,3,3,1,315,NA,NA,both,NA,yes,NA,4388
752,Mulm/DOM,dead stuff,0,555,Cancer productus,true crab,1,30,NA,3,1,MAH,NA,low,pools,y,y,NA,1013
752,Mulm/DOM,dead stuff,0,1231,Limnoria lignorum,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8748
752,Mulm/DOM,dead stuff,0,1232,Limnoria quadripunctata,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8751
752,Mulm/DOM,dead stuff,0,1233,Limnoria tripunctata,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8754
752,Mulm/DOM,dead stuff,0,1012,Pagurus beringanus,hermit crab,1,30,2,3,2,352,NA,very low,pools,NA,yes,NA,10764
752,Mulm/DOM,dead stuff,0,1475,Sarcophagid flies,insect,1,1,1,3,1,Light & Smith,NA,all,pools,NA,yes,NA,8665
752,Mulm/DOM,dead stuff,0,2338,Foraminifera,microorganisms,1,1,2,4,1,Light & Smith,NA,all,pools,NA,yes,highly generalized,10734
752,Mulm/DOM,dead stuff,0,1009,Paguristes ulreyi,hermit crab,1,30,2,3,1,296,NA,low,pools,NA,yes,NA,4170
752,Mulm/DOM,dead stuff,0,2341,Alienacanthomysis macropsis,mysid,1,30,4,4,1,306,NA,all,pools,no,yes,NA,10475
752,Mulm/DOM,dead stuff,0,2343,Holmesimysis costata,mysid,1,30,4,4,1,306,NA,low,pools,no,yes,NA,10486
752,Mulm/DOM,dead stuff,0,2344,Holmesimysis sculpta,mysid,1,30,4,4,1,306,NA,low,pools,no,yes,NA,10497
752,Mulm/DOM,dead stuff,0,1349,Hartmanodes hartmanae,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9707
752,Mulm/DOM,dead stuff,0,1462,Collembola,insect,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,8715
752,Mulm/DOM,dead stuff,0,1528,Aegialites fuchsi,insect,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,3614
752,Mulm/DOM,dead stuff,0,1529,Aegialites subopacus,insect,1,30,1,3,1,Light & Smith,NA,middle,both,NA,yes,NA,3618
752,Mulm/DOM,dead stuff,0,1348,Atylus tridens,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9175
752,Mulm/DOM,dead stuff,0,499,Chondrochelia dubia,isopod,1,1,4,4,1,NA,NA,tidepools,pools,NA,yes,NA,8745
752,Mulm/DOM,dead stuff,0,2352,Desdimelita californica,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9623
752,Mulm/DOM,dead stuff,0,1330,Allorchestes bellabella,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9273
752,Mulm/DOM,dead stuff,0,1331,Allorchestes angustus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9259
752,Mulm/DOM,dead stuff,0,429,Nereis grubei,polychaete,1,30,1,3,1,342,NA,all,both,no,yes,NA,10410
752,Mulm/DOM,dead stuff,0,1597,Nereis latescens,polychaete,1,30,4,4,1,"338, 337, 342",NA,all,both,no,yes,NA,10440
752,Mulm/DOM,dead stuff,0,1598,Nereis pelagica,polychaete,1,30,4,4,1,"338, 337, 342",NA,all,both,no,yes,NA,10451
752,Mulm/DOM,dead stuff,0,1599,Nereis procera,polychaete,1,30,4,4,1,"338, 337, 342",NA,all,both,no,yes,NA,10462
752,Mulm/DOM,dead stuff,0,1297,Ampithoe simulans,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9049
752,Mulm/DOM,dead stuff,0,1208,Ianiropsis kincaidi,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8730
752,Mulm/DOM,dead stuff,0,155,Cucumaria miniata,cucumber,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8700
752,Mulm/DOM,dead stuff,0,1660,Polyophthalmus pictus,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8805
752,Mulm/DOM,dead stuff,0,988,Heptacarpus palpator,shrimp,1,30,3,10,1,Light & Smith,NA,low,pools,NA,yes,NA,4076
752,Mulm/DOM,dead stuff,0,989,Heptacarpus pugettensis,shrimp,1,30,3,10,1,Light & Smith,NA,very low,pools,NA,yes,NA,4080
752,Mulm/DOM,dead stuff,0,990,Heptacarpus taylori,shrimp,1,30,3,10,1,Light & Smith,NA,middle,pools,NA,yes,NA,4084
752,Mulm/DOM,dead stuff,0,498,Pancolus californiensis,isopod,1,30,4,10,2,"367; PC Siena McKim, 2024","Sao Paolo, Brazil",low,pools,NA,yes,low confidence - little reported on dietary habits of local tanaids,11291
752,Mulm/DOM,dead stuff,0,497,Synapseudes intumescens,isopod,1,30,4,10,2,"367; PC Siena McKim, 2024","Sao Paolo, Brazil",very low,pools,NA,yes,low confidence - little reported on dietary habits of local tanaids,11290
752,Mulm/DOM,dead stuff,0,1268,Zeuxo normani,isopod,1,30,4,10,2,"367; PC Siena McKim, 2024","Sao Paolo, Brazil",all,pools,NA,yes,low confidence - little reported on dietary habits of local tanaids,11292
752,Mulm/DOM,dead stuff,0,1269,Zeuxo paranormani,isopod,1,30,4,10,2,"367; PC Siena McKim, 2024","Sao Paolo, Brazil",all,pools,NA,yes,low confidence - little reported on dietary habits of local tanaids,11293
752,Mulm/DOM,dead stuff,0,1273,Podocerus spongicolus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9959
752,Mulm/DOM,dead stuff,0,450,Themiste dyscrita,sipunculid,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8850
752,Mulm/DOM,dead stuff,0,449,Themiste pyroides,sipunculid,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8853
752,Mulm/DOM,dead stuff,0,1982,Amphiodia akosmos,brittle star,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8679
752,Mulm/DOM,dead stuff,0,1983,Amphiodia occidentalis,brittle star,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8682
752,Mulm/DOM,dead stuff,0,1984,Ophiactis simplex,brittle star,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8685
752,Mulm/DOM,dead stuff,0,164,Ophiothrix rudis,brittle star,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8694
752,Mulm/DOM,dead stuff,0,1256,Synidotea berolzheimeri,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4467
752,Mulm/DOM,dead stuff,0,1257,Synidotea consolidata,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4468
752,Mulm/DOM,dead stuff,0,1258,Synidotea harfordi,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4469
752,Mulm/DOM,dead stuff,0,1259,Synidotea pettiboneae,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4470
752,Mulm/DOM,dead stuff,0,1260,Synidotea ritteri,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4471
752,Mulm/DOM,dead stuff,0,1591,Eunereis longipes,polychaete,1,30,1,3,1,366,NA,all,both,NA,yes,NA,11285
752,Mulm/DOM,dead stuff,0,1393,Elasmopus antennatus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9567
752,Mulm/DOM,dead stuff,0,1394,Elasmopus mutatus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9581
752,Mulm/DOM,dead stuff,0,1395,Elasmopus serricatus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9595
752,Mulm/DOM,dead stuff,0,3006,Porichthys notatus,fish,3,1,1,3,1,364,Central CA,low,pools,NA,yes,NA,11247
752,Mulm/DOM,dead stuff,0,437,Sabellaria cementarium,polychaete,1,30,2,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,4181
752,Mulm/DOM,dead stuff,0,1249,Colidotea findleyi,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4462
752,Mulm/DOM,dead stuff,0,1250,Erichsonella crenulata,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4463
752,Mulm/DOM,dead stuff,0,1251,Erichsonella pseudoculata,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4464
752,Mulm/DOM,dead stuff,0,492,Pentidotea kirchanskii,isopod,1,3,4,4,1,317,NA,low,both,NA,yes,NA,4465
752,Mulm/DOM,dead stuff,0,1255,Pentidotea schmitti,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4466
752,Mulm/DOM,dead stuff,0,1559,Nereiphylla castanea,polychaete,1,1,1,3,1,Light & Smith,NA,all,pools,NA,yes,NA,8670
752,Mulm/DOM,dead stuff,0,158,Lissothuria nutriens,cucumber,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8703
752,Mulm/DOM,dead stuff,0,1234,Caecijaera horvathi,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8718
752,Mulm/DOM,dead stuff,0,1205,Ianiropsis analoga,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8721
752,Mulm/DOM,dead stuff,0,1206,Ianiropsis derjugini,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8724
752,Mulm/DOM,dead stuff,0,1207,Ianiropsis epilittoralis,isopod,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,8727
752,Mulm/DOM,dead stuff,0,1209,Ianiropsis montereyensis,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8733
752,Mulm/DOM,dead stuff,0,1210,Ianiropsis tridens,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8736
752,Mulm/DOM,dead stuff,0,1211,Janiralata davisi,isopod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8739
752,Mulm/DOM,dead stuff,0,1212,Janiralata occidentalis,isopod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8742
752,Mulm/DOM,dead stuff,0,1648,Caulleriella cristata,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8766
752,Mulm/DOM,dead stuff,0,1650,Cirratulus dillonensis,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8772
752,Mulm/DOM,dead stuff,0,1651,Cirratulus spectabilis,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8775
752,Mulm/DOM,dead stuff,0,1652,Protocirrineris socialis,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8781
752,Mulm/DOM,dead stuff,0,1654,Timarete luxuriosa,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8784
752,Mulm/DOM,dead stuff,0,1653,Timarete perbranchiata,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8787
752,Mulm/DOM,dead stuff,0,1657,Pherusa inflata,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8793
752,Mulm/DOM,dead stuff,0,1661,Clymenella complanata,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8802
752,Mulm/DOM,dead stuff,0,1619,Naineris dendritica,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8808
752,Mulm/DOM,dead stuff,0,1663,Sabellaria gracilis,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8817
752,Mulm/DOM,dead stuff,0,1621,Boccardia berkeleyorum,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8826
752,Mulm/DOM,dead stuff,0,1665,Neoleprea californica,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8829
752,Mulm/DOM,dead stuff,0,1666,Polycirrus californicus,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8832
752,Mulm/DOM,dead stuff,0,1667,Polycirrus spp.,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8835
752,Mulm/DOM,dead stuff,0,1668,Ramex californiensis,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8838
752,Mulm/DOM,dead stuff,0,1669,Spinosphaera oculata,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8841
752,Mulm/DOM,dead stuff,0,1792,Lirobittium attenuatum,snail,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,8859
752,Mulm/DOM,dead stuff,0,1794,Lirobittium interfossa,snail,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8865
752,Mulm/DOM,dead stuff,0,1795,Lirobittium latifilosum,snail,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,8868
752,Mulm/DOM,dead stuff,0,1274,Aoroides exilis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9063
752,Mulm/DOM,dead stuff,0,1275,Aoroides inermis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9077
752,Mulm/DOM,dead stuff,0,1276,Aoroides intermedius,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9091
752,Mulm/DOM,dead stuff,0,1277,Bemlos concavus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9105
752,Mulm/DOM,dead stuff,0,1278,Columbaora cyclocoxa,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9119
752,Mulm/DOM,dead stuff,0,1279,Paramicrodeutopus schmitti,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9133
752,Mulm/DOM,dead stuff,0,1355,Aristias veleronis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9147
752,Mulm/DOM,dead stuff,0,1347,Atylus georgianus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9161
752,Mulm/DOM,dead stuff,0,1381,Calliopius carinatus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9189
752,Mulm/DOM,dead stuff,0,1359,Ocosingo borlus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9203
752,Mulm/DOM,dead stuff,0,1320,Monocorophium insidiosum,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9231
752,Mulm/DOM,dead stuff,0,1321,Monocorophium uenoi,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9245
752,Mulm/DOM,dead stuff,0,1272,Dulichia rhabdoplastis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9301
752,Mulm/DOM,dead stuff,0,1270,Lignophliantis pyrifera,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9315
752,Mulm/DOM,dead stuff,0,1390,Netamelita cortada,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9329
752,Mulm/DOM,dead stuff,0,1306,Cerapus spp.,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9343
752,Mulm/DOM,dead stuff,0,1307,Ericthonius brasiliensis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9357
752,Mulm/DOM,dead stuff,0,1308,Ericthonius rubricornis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9371
752,Mulm/DOM,dead stuff,0,1310,Ischyrocerus parvus,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9385
752,Mulm/DOM,dead stuff,0,1311,Jassa borowskyae,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9399
752,Mulm/DOM,dead stuff,0,1312,Jassa carltoni,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9413
752,Mulm/DOM,dead stuff,0,1313,Jassa morinoi,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9427
752,Mulm/DOM,dead stuff,0,1314,Jassa shawi,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9441
752,Mulm/DOM,dead stuff,0,1315,Jassa slatteryi,gammarid,1,30,1,3,1,Light & Smith,NA,low,both,NA,yes,NA,9455
752,Mulm/DOM,dead stuff,0,1317,Microjassa barnardi,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9469
752,Mulm/DOM,dead stuff,0,1318,Microjassa litotes,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9483
752,Mulm/DOM,dead stuff,0,1351,Leucothoides pacifica,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9497
752,Mulm/DOM,dead stuff,0,1356,Dissiminassa dissimilis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9511
752,Mulm/DOM,dead stuff,0,1357,Macronassa macromera,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9525
752,Mulm/DOM,dead stuff,0,1358,Macronassa pariter,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9539
752,Mulm/DOM,dead stuff,0,1391,Ceradocus spinicauda,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9553
752,Mulm/DOM,dead stuff,0,1400,Quadrimaera vigota,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9609
752,Mulm/DOM,dead stuff,0,1392,Dulichiella spinosa,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9637
752,Mulm/DOM,dead stuff,0,1396,Megamoera dentata,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9651
752,Mulm/DOM,dead stuff,0,1397,Megamoera subtener,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9665
752,Mulm/DOM,dead stuff,0,1398,Melita oregonensis,gammarid,1,30,1,3,1,Light & Smith,NA,all,both,NA,yes,NA,9679
