id.x,species,alternate_nomenclature,category,common_name,functional_role,range,life_stage,body_size_mm,n_s_both,commonality,source,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,preys_on,trophic_strategy,how_picky,eaten_by,non_trophic_epicommensal_w,mutualist_w,parasitized_by,unknown_symbiosis,parasitic_on,how_picky_symbiotically,notes,node_type,node_resolution,web_enter_code,enter_code_2,googled,justification,confidence,x41,clean_zone,id.y,kingdom,phylum,class,subclass,infraclass,subterclass,superorder,superfamily,family,genus,subphylum,order,subfamily,superclass,suborder,infraorder,parvorder,subkingdom,infrakingdom,tribe,subgenus,infraphylum,parvphylum,gigaclass,megaclass,phylum_division,subphylum_subdivision,subtribe,section,subsection,subspecies,epifamily
931,Hydrocoryne bodegensis,NA,plankton,NA,NA,Bodega Harbor and Bodega Bay,medusa,NA,N,NA,"Light & Smith; Rees, Hand, and Mills (1976)",low,medusa in Bodega Harbor and Bodega Bay,solitary,mobile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,yes,NA,NA,NA,NA,290163,Animalia,Cnidaria,Hydrozoa,Hydroidolina,NA,NA,NA,NA,Hydrocorynidae,Hydrocoryne,Medusozoa,Anthoathecata,NA,NA,Capitata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,Hydroides gracilis,NA,spirorbid polychaete,NA,NA,Monterey Bay to south,adult,NA,Both,present,Light & Smith,all,On rocks and gastropod shells; solitary tubes irregularly coiled,solitary,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,333640,Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,NA,NA,NA,Serpulidae,Hydroides,NA,Sabellida,Serpulinae,NA,NA,NA,NA,NA,NA,Serpulini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,Hylocelis californica,Allioplana californica,flatworm,NA,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",high,Abundant under boulders on gravel and in crevices at mean tide and above. Snails?,solitary,mobile,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,NA,NA,NA,NA,NA,NA,483445,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,Discoceloidea,Cryptocelidae,Hylocelis,Rhabditophora,Polycladida,NA,NA,Acotylea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,Hymedesmia (Stylopus) arndti,Astylinifer arndti,sponge,NA,NA,NA,adult,NA,Central,uncommon,Light & Smith; DeLaubenfels 1932,very low,NA,solitary,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,confirm whether to include,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,169281,Animalia,Porifera,Demospongiae,Heteroscleromorpha,NA,NA,NA,NA,Hymedesmiidae,Hymedesmia,NA,Poecilosclerida,NA,NA,NA,NA,NA,NA,NA,NA,Hymedesmia (Stylopus),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,Hymeniacidon actites,NA,sponge,NA,NA,NA,adult,NA,Central,uncommon,Light & Smith,low,NA,NA,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,confirm whether to include,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,165877,Animalia,Porifera,Demospongiae,Heteroscleromorpha,NA,NA,NA,NA,Halichondriidae,Hymeniacidon,NA,Suberitida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,Hymeniacidon ungodon,NA,sponge,NA,NA,NA,adult,NA,Central,fairly common,Light & Smith,low,NA,NA,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,confirm whether to include,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,165921,Animalia,Porifera,Demospongiae,Heteroscleromorpha,NA,NA,NA,NA,Halichondriidae,Hymeniacidon,NA,Suberitida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,Hypomesus transpacificus,NA,fish,Delta smelt,NA,NA,adult,NA,N,NA,D. Canestro; FishBase,NA,NA,solitary,mobile,NA,typical predator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,not in LM,NA,NA,NA,NA,279423,Animalia,Chordata,Teleostei,NA,NA,NA,NA,NA,Osmeridae,Hypomesus,Vertebrata,Osmeriformes,NA,Actinopteri,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,NA
1906,Hypselodoris californiensis,Chromodoris californiensis,nudibranch,NA,NA,Central California to Mexico,adult,NA,Both,present,Light & Smith,all,NA,solitary,mobile,"Dysidea amblia, Haliclona sp., and Stelletta estrella.",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,560433,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Chromodoridoidea,Chromodorididae,Hypselodoris,NA,Nudibranchia,Miamirinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,Hypsoblennius gentilis,NA,fish,bay blenny,NA,NA,adult,NA,S,NA,NA,NA,NA,solitary,mobile,NA,typical predator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,not in LM,NA,NA,NA,NA,276323,Animalia,Chordata,Teleostei,NA,NA,NA,NA,NA,Blenniidae,Hypsoblennius,Vertebrata,Blenniiformes,Salariinae,Actinopteri,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,NA
3,Hypsoblennius gilberti,NA,fish,rockpool blenny,NA,"Point Conception in California, USA to southern Baja California, Mexico",adult,1700,S,NA,D. Canestro; FishBase,NA,"in intertidal areas, with homing behavior",solitary,mobile,NA,typical predator,generalist,NA,NA,NA,NA,NA,NA,NA,"Eggs are demersal and adhesive, guarded by male",Taxonomic,Species,NA,NA,LM,NA,NA,NA,NA,276324,Animalia,Chordata,Teleostei,NA,NA,NA,NA,NA,Blenniidae,Hypsoblennius,Vertebrata,Blenniiformes,Salariinae,Actinopteri,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,NA
10,Hypsoblennius jenkinsi,NA,fish,mussel blenny,NA,NA,adult,NA,N,NA,D. Canestro; FishBase,NA,NA,solitary,mobile,NA,typical predator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,not in LM,NA,NA,NA,NA,276328,Animalia,Chordata,Teleostei,NA,NA,NA,NA,NA,Blenniidae,Hypsoblennius,Vertebrata,Blenniiformes,Salariinae,Actinopteri,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,NA
1205,Ianiropsis analoga,NA,isopod,NA,NA,North to Marin County,adult,NA,N,present,Light & Smith,all,intertidal under rocks or in Laminaria holdfasts,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,255982,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Janiroidea,Janiridae,Ianiropsis,Crustacea,Isopoda,NA,Multicrustacea,Asellota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,Ianiropsis derjugini,NA,isopod,NA,NA,North to Monterey County,adult,NA,N,present,Light & Smith,all,intertidal under rocks covered by algae,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,255983,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Janiroidea,Janiridae,Ianiropsis,Crustacea,Isopoda,NA,Multicrustacea,Asellota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,Ianiropsis epilittoralis,NA,isopod,NA,NA,Marin County to San Luis Obispo County,adult,NA,N,present,Light & Smith,high,on green filamentous algae in high intertidal,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,255984,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Janiroidea,Janiridae,Ianiropsis,Crustacea,Isopoda,NA,Multicrustacea,Asellota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,Ianiropsis kincaidi,NA,isopod,NA,NA,North to Monterey County,adult,NA,N,present,Light & Smith,all,intertidal,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,255985,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Janiroidea,Janiridae,Ianiropsis,Crustacea,Isopoda,NA,Multicrustacea,Asellota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,Ianiropsis montereyensis,NA,isopod,NA,NA,Marin County to Monterey County,adult,NA,N,present,Light & Smith,all,nder rocks or in Macrocystis holdfasts.,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,255992,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Janiroidea,Janiridae,Ianiropsis,Crustacea,Isopoda,NA,Multicrustacea,Asellota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,Ianiropsis tridens,NA,isopod,NA,NA,San Juan Island to Monterey County; northern Chile,adult,NA,N,present,Light & Smith,all,on algae and occasionally found in sponges,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,256001,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Janiroidea,Janiridae,Ianiropsis,Crustacea,Isopoda,NA,Multicrustacea,Asellota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,Idanthyrsus saxicavus,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,unclear,Light & Smith,low,"Rocky habitats, not forming large colonies",aggregating,sessile,NA,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,333668,Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,NA,NA,NA,Sabellariidae,Idanthyrsus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,Idarcturus hedgpethi,NA,isopod,NA,NA,"Tómales Bluff at Tómales Point, Marin County",adult,NA,N,present,Light & Smith,all,on hydroids,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,260739,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Arcturidae,Idarcturus,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,Idomene purpurocincta,NA,copepod,NA,zooplankton,NA,adult,NA,NA,present,Light & Smith,all,on algae and eelgrass,aggregating,mobile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,116591,Animalia,Arthropoda,Copepoda,NA,Neocopepoda,NA,Podoplea,NA,Pseudotachidiidae,Idomene,Crustacea,Harpacticoida,Pseudotachidiinae,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,Idotea aculeata,NA,isopod,NA,NA,NA,adult,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",low,"on Phyllospadix, pink coralline algae (Bossea), other RIZ algae",solitary,mobile,NA,scavenger,NA,"Gibbonsia metzi, Micrometrus minimus",NA,NA,NA,NA,NA,NA,rare in central CA,Taxonomic,Species,2,fix,NA,NA,NA,NA,NA,711955,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,Idotea fewkesi,NA,isopod,NA,NA,NA,adult,NA,N,rare,"Morris, Abbott, & Haderlie; Light & Smith",very low,"more common subtidally, on algae",solitary,mobile,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,257347,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,Idotea montereyensis,NA,isopod,NA,NA,NA,adult,NA,N,common,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"Phyllospadix, Farlowia, Endocladia, Leptocladia, Plocamium",solitary,mobile,"Phyllospadix sp., Farlowia sp., Endocladia sp., Leptocladia sp., Plocamium sp.",unknown,generalist,"""variety of fishes""",NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,fix,NA,NA,NA,NA,middle,294995,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,Idotea ochotensis,NA,isopod,NA,NA,North to Northern California,adult,NA,N,present,Light & Smith,all,NA,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,257351,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,Idotea resecata,NA,isopod,NA,NA,"Alaska to Bahia Trotola, Baja California Sur and Gulf of California",adult,NA,Both,present,Light & Smith,all,"living in Macrocystis, Egregia, Zostera",solitary,mobile,"Phyllospadix seeds, ""kelp canopy""",unknown,generalist,Oxyjulis californica,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,325482,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,Idotea rufescens,NA,isopod,NA,NA,NA,adult,NA,NA,present,Light & Smith,all,on algae,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,257353,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,Idotea stenops,NA,isopod,NA,NA,"Coos Bay, OR to Baja California and Gulf of California",adult,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,on brown algae (Egregia menziesii) and Phyllospadix or under rocks,solitary,mobile,NA,NA,NA,Hexagrammos sp.,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,middle,367167,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,Idotea urotoma,NA,isopod,NA,NA,"Puget Sound, WA to Bahia la Paz, Gulf of California",adult,NA,Both,common,"Morris, Abbott, & Haderlie; LIght & Smith",middle to low,"under bryozoan-encrusted rocks and on kelp holdfasts, algae covered rocks",solitary,mobile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,little known,Taxonomic,Species,NA,NA,NA,NA,NA,NA,middle,257355,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,Idotea wosnesenskii,NA,isopod,NA,NA,"Aleutian Islands, AK to San Francisco Bay, CA",adult,NA,N,common,"Morris, Abbott, & Haderlie",middle to low,"mussel beds, Ulva, Porphyra, brown algae",solitary,mobile,NA,scavenger,NA,"Gibbonsia metzi, Micrometrus minimus",NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,fix,NA,NA,NA,NA,middle,711956,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,NA,Idoteidae,Idotea,Crustacea,Isopoda,NA,Multicrustacea,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,Imogine tripartitus,Stylochus tripartitus,flatworm,NA,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie",low,NA,solitary,mobile,Balanus pacificus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,5,NA,NA,NA,NA,NA,NA,879119,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,Stylochoidea,Stylochidae,Imogine,Rhabditophora,Polycladida,NA,NA,Acotylea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Integripelta bilabiata,Eurystomella bilibiata,bryozoan,NA,NA,"Alaska to Tenacatita, Mexico",adult,NA,N,common,"Morris, Abbott, & Haderlie",low,encrusting on shells,colonial,sessile,NA,filter feeder,NA,eaten by Hopkinsia rosacea (same color),small black foliculinid ciliates,NA,NA,NA,NA,NA,"reddish color is a caratinoid, hopkinsiaxanthin, transferred intact to the predator nudibranch Okenia rosacea;",Taxonomic,Species,3,fix,NA,NA,NA,NA,NA,466975,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Catenicelloidea,Eurystomellidae,Integripelta,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,Iophon rayae,NA,sponge,NA,NA,NA,adult,NA,Central,uncommon,Light & Smith,very low,NA,NA,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,167422,Animalia,Porifera,Demospongiae,Heteroscleromorpha,NA,NA,NA,NA,Acarnidae,Iophon,NA,Poecilosclerida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1353,Iphimedia rickettsi,NA,gammarid,NA,NA,NA,adult,8,NA,present,Light & Smith,all,"Rocky substrata, especially in holdfasts of kelps and coralline algae, possibly commensal;",solitary,mobile,"coelenterates, sponges, and bryozoans",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,491636,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Iphimedioidea,Iphimediidae,Iphimedia,Crustacea,Amphipoda,NA,Multicrustacea,Amphilochidea,Amphilochida,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,Irusella lamellifera,Irus lamellifer,clam,rock venus,NA,NA,adult,NA,Both,fairly common,"Morris, Abbott, & Haderlie; Light & Smith",low,crevices and empty pholad burrows; Nestling among rocks and in pholad burrows along outer coast;,solitary,mobile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,507720,Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Veneroidea,Veneridae,Irusella,NA,Venerida,Tapetinae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,Ischyrocerus anguipes,NA,gammarid,NA,NA,Boreal-temperate North Atlantic and eastern Pacific,adult,12,NA,present,Light & Smith,all,tube-building on various substrata,solitary,sessile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,tube building,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,102412,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Photoidea,Ischyroceridae,Ischyrocerus,Crustacea,Amphipoda,Ischyrocerinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,Ischyrocerini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,Ischyrocerus parvus,NA,gammarid,NA,NA,NA,adult,3,NA,present,Light & Smith,all,rocky intertidal,solitary,sessile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,tube building,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,491711,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Photoidea,Ischyroceridae,Ischyrocerus,Crustacea,Amphipoda,Ischyrocerinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,Ischyrocerini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,Iselica ovoidea,NA,snail,NA,NA,Columbia River to Point Conception,adult,NA,N,unclear,Light & Smith,all,"Among Mytilus beds in bays; also associated with other invertebrates; in mud, gravel; suctorial parasites on mollusks, in general",solitary,mobile,NA,parasite,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,575814,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Pylopulmonata,Pyramidelloidea,Amathinidae,Iselica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,Ismaila belciki,NA,copepod,NA,invertebrate endoparasite,NA,adult,NA,NA,present,Light & Smith,all,In the nudibranch Flabellina trophina,solitary,sessile,NA,parasite,specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,352433,Animalia,Arthropoda,Copepoda,NA,Neocopepoda,NA,Podoplea,NA,Splanchnotrophidae,Ismaila,Crustacea,Cyclopoida,NA,Multicrustacea,Ergasilida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,Ismaila occulta,NA,copepod,NA,invertebrate endoparasite,NA,adult,NA,NA,present,Light & Smith,all,Parasitic in the cerata of the nudibranch Dendronotus iris,solitary,sessile,NA,parasite,specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,352435,Animalia,Arthropoda,Copepoda,NA,Neocopepoda,NA,Podoplea,NA,Splanchnotrophidae,Ismaila,Crustacea,Cyclopoida,NA,Multicrustacea,Ergasilida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1460,Isobactrus spp.,NA,mite,NA,NA,NA,adult,0.18-2,NA,unclear,Light & Smith,all,usually confined to brackish tide pools or estuaries,solitary,mobile,NA,typical predator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Itaipusa bispina,NA,turbellarian,NA,NA,"Yaquina Head, Oregon, and Pacific Grove, CA",adult,NA,N,unclear,Light & Smith,all,"intertidal stones, sand, and the eelgrass Zostera",solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,single record?,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,155752,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,Koinocystididae,Itaipusa,Rhabditophora,Rhabdocoela,NA,NA,Kalyptorhynchia,Eukalyptorhynchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Itaipusa curvicirra,NA,turbellarian,NA,NA,"Yaquina Head, Oregon, and Pacific Grove, CA",adult,NA,N,unclear,Light & Smith,all,"intertidal stones, sand, and the eelgrass Zostera",solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,single record?,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,155753,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,Koinocystididae,Itaipusa,Rhabditophora,Rhabdocoela,NA,NA,Kalyptorhynchia,Eukalyptorhynchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,Ividella navisa,NA,snail,NA,NA,Columbia River to Point Conception,adult,NA,N,unclear,Light & Smith,all,"ectoparasitic on invertebrate hosts, in general",solitary,mobile,NA,parasite,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,397089,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Pylopulmonata,Pyramidelloidea,Pyramidellidae,Ividella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,Jania crassa,"J. micrarthrodia , J. natalensis and Corallina natalensis",corraline algae,NA,NA,NA,adult,70mm,S,present,http://biology.fullerton.edu/biol317/Murray/Fall97/coralline_algae.html,middle to low,rocks,aggregating,sessile,NA,primary producer,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,Jania tenella,Corallina tenella,corraline algae,NA,NA,NA,adult,10-20mm,S,present,http://biology.fullerton.edu/biol317/Murray/Fall97/coralline_algae.html,middle to low,"rocks and on other algae, forms mats",aggregating,sessile,NA,primary producer,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,middle,211621,Plantae,NA,Florideophyceae,Corallinophycidae,NA,NA,NA,NA,Corallinaceae,Jania,NA,Corallinales,Corallinoideae,NA,Corallinineae,NA,NA,Biliphyta,NA,Janieae,NA,NA,NA,NA,NA,Rhodophyta,Eurhodophytina,NA,NA,NA,NA,NA
