nodeNum,species,synonymies,organismal_category,common_name,range,body_size_mm,province,commonality,reference_justification,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,trophic_strategy,notes,node_type,node_resolution,aphia,kingdom,phylum,class,order,family,genus,life_stage,web_enter_code,clean_stage
1162,Doropygus fernaldi,NA,copepod,NA,NA,NA,NA,present,Light & Smith,all,In the simple ascidian Boltenia villosa.,solitary,sessile,parasite,NA,Taxonomic,Species,351148,Animalia,Arthropoda,Copepoda,Cyclopoida,Notodelphyidae,Doropygus,adult,1,1
1170,Scolecodes huntsmani,NA,copepod,NA,NA,NA,NA,present,Light & Smith,all,"In the simple ascidians Boltenia villosa, Pyura haustor,, Styela gibbsii",solitary,sessile,parasite,NA,Taxonomic,Species,355583,Animalia,Arthropoda,Copepoda,Cyclopoida,Notodelphyidae,Scolecodes,adult,1,1
388,Penitella conradi,NA,boring clam,abalone piddock,NA,NA,Both,fairly common,"Morris, Abbott, & Haderlie; Light & Smith",low,"bores into abalone, mussel shells",solitary,sessile,filter feeder,NA,Taxonomic,Species,507021,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Penitella,adult,1,1
230,Calliostoma annulatum,NA,topsnail,purple ringed topsnail,NA,16-35mm,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"With C. canaliculatum, C. ligatum on offshore Macrocystis stands, in low rocky intertidal zone",solitary,mobile,omnivore,NA,Taxonomic,Species,534197,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,adult,1,1
348,Dirona albolineata,NA,nudibranch,chalk lined dirona,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,sporadically common,solitary,mobile,micropredator,NA,Taxonomic,Species,581837,Animalia,Mollusca,Gastropoda,Nudibranchia,Dironidae,Dirona,adult,1,1
249,Vitrinella oldroydi,NA,microsnail,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"only on pallial groove of chiton,. Undersides of rocks in sand",solitary,mobile,detritivore,NA,Taxonomic,Species,580567,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vitrinellidae,Vitrinella,adult,1,1
625,Pteropurpura festiva,"Murex festivus, Shaskyus festivus",murex,festive murex,Morro Bay to South,20-67mm,S,uncommon,Tuskes & Tuskes 2009,middle to low,"RIZ/mudflats SB, LA, SD",solitary,mobile,typical predator,NA,Taxonomic,Species,743644,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pteropurpura,adult,2,1
274,Pteropurpura trialata,Pterynotus trialatus,murex,three-winged murex,NA,97mm,Both,present,"Morris, Abbott, & Haderlie",low,uncommon N,solitary,mobile,typical predator,NA,Taxonomic,Species,743650,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pteropurpura,adult,1,1
253,Epitonium tinctum,NA,snail,tinted wentletrap,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",high,"on bases of anemones, A. elegantissima only in SB",solitary,mobile,micropredator,NA,Taxonomic,Species,524008,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Epitonium,adult,1,1
254,Opalia wroblewskyi,Opalia chacei; Opalia borealis,snail,Chace's wentletrap,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",high,"under rocks, more often with anemones, little known but probably like E. tinctum",solitary,mobile,micropredator,NA,Taxonomic,Species,524789,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Opalia,adult,1,1
255,Opalia funiculata,NA,snail,NA,NA,NA,Both,present,iNaturalist: https://www.inaturalist.org/observations?user_id=cbates1,NA,NA,solitary,mobile,micropredator,NA,Taxonomic,Species,524065,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Opalia,adult,1,1
569,Pycnogonum stearnsi,NA,sea spider,NA,"northern Kurile Islands to California, Mexico",250mm,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"under rocks, with anemones, hydroids, or ascidians, roots of Phyllospadix",solitary,mobile,micropredator,parasitic on anthopleura or micropredator?,Taxonomic,Species,240277,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,Pycnogonum,adult,1,1
570,Pycnogonum rickettsi,NA,sea spider,NA,central California,NA,N,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"associated with anemones; from wharf pilings, anemones,, hydroids",solitary,mobile,micropredator,NA,Taxonomic,Species,239776,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,Pycnogonum,adult,1,1
273,Ceratostoma nuttalli,NA,murex,Nuttall's hornmouth,NA,NA,S,present,"Morris, Abbott, & Haderlie",middle to low,rubble,solitary,mobile,typical predator,NA,Taxonomic,Species,403965,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,adult,1,1
278,Paciocinebrina lurida,Ocenebra,snail,lurid rock snail,Columbia River to Point Conception,NA,Both,common,"Morris, Abbott, & Haderlie",low,"uncommon S., micropredator of C. stelleri; Common on, under rocks.",solitary,mobile,typical predator,NA,Taxonomic,Species,1329756,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Paciocinebrina,adult,1,1
295,Atrimitra idae,Mitra idea,snail,Ida's miter,NA,20-60mm,Both,uncommon,"Morris, Abbott, & Haderlie",low,"rocky rubble, ""specialized carnivore"".. But on what?",solitary,mobile,typical predator,NA,Taxonomic,Species,1074819,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitridae,Atrimitra,adult,1,1
298,Conus californicus,NA,snail,California cone,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,"""common to scarce"", buries in sand",solitary,mobile,typical predator,NA,Taxonomic,Species,426439,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,adult,1,1
628,Anthessius navanacis,Pseudomolgus,copepod,NA,NA,1.5-2mm,Both,present,"Morris, Abbott, & Haderlie, RIZ lit search #176; Light & Smith",low tidepools,"on Navanax inermis, but perhaps only in bays, not in RIZ? According to a blog?",solitary,sessile,parasite,NA,Taxonomic,Species,357083,Animalia,Arthropoda,Copepoda,Cyclopoida,Anthessiidae,Anthessius,adult,1,1
2286,Tubulovesicula sp.,NA,trematode,NA,NA,NA,NA,present,147,all,NA,solitary,sessile,parasite,NA,Taxonomic,Genus,411516,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Hemiuridae,Tubulovesicula,adult,1,1
311,Cadlina flavomaculata,NA,nudibranch,yellow spotted cadlina,NA,NA,both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,"under stones, tidepools",solitary,mobile,micropredator,NA,Taxonomic,Species,562477,Animalia,Mollusca,Gastropoda,Nudibranchia,Cadlinidae,Cadlina,adult,1,1
313,Cadlina modesta,NA,nudibranch,modest cadlina,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,among sponges,solitary,mobile,micropredator,NA,Taxonomic,Species,564148,Animalia,Mollusca,Gastropoda,Nudibranchia,Cadlinidae,Cadlina,adult,1,1
2135,Pontobdella moorei,Stibarobdella moorei,leech,NA,NA,NA,NA,present,"170, 171",all,NA,solitary,sessile,ectoparasite,NA,Taxonomic,Species,370746,Animalia,Annelida,Clitellata,Rhynchobdellida,Piscicolidae,Pontobdella,adult,1,1
716,Aggregata polibraxiona,NA,coccidian,NA,NA,NA,NA,present,NA,NA,NA,aggregating,sessile,parasite,NA,Taxonomic,Species,NA,Chromista,Myzozoa,Conoidasida,Eucocciodiorida,Aggregatidae,Aggregata,multiple,1,6
318,Hallaxa chani,NA,nudibranch,Chan's nudibranch,Alaska to Central California,NA,N,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,NA,solitary,mobile,micropredator,"originally reported to eat Didemnum carnulentum but Goddard 1981 dis""proved"" that",Taxonomic,Species,581807,Animalia,Mollusca,Gastropoda,Nudibranchia,Actinocyclidae,Hallaxa,adult,2,1
324,Doris montereyensis,Archidoris montereyensis,nudibranch,Monterey dorid,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,rare at southern end of range,solitary,mobile,micropredator,NA,Taxonomic,Species,581816,Animalia,Mollusca,Gastropoda,Nudibranchia,Dorididae,Doris,adult,5,1
325,Peltodoris nobilis,Anisodoris nobilis,nudibranch,sea lemon,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,rare at southern end of range,solitary,mobile,micropredator,NA,Taxonomic,Species,594422,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Peltodoris,adult,5,1
327,Geitodoris heathi,Discodoris,nudibranch,gritty dorid,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,only common in summer,solitary,mobile,micropredator,NA,Taxonomic,Species,579047,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Geitodoris,adult,5,1
354,Diaphoreolis lagunae,Cuthona lagunae,nudibranch,orange faced,NA,14mm,Both,common,"Morris, Abbott, & Haderlie",low,seasonally common,solitary,mobile,micropredator,NA,Taxonomic,Species,1037020,Animalia,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Diaphoreolis,adult,1,1
329,Corambe pacifica,NA,nudibranch,frost spot,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"seasonally common, on Membranipora sp.",solitary,mobile,micropredator,NA,Taxonomic,Species,535677,Animalia,Mollusca,Gastropoda,Nudibranchia,Corambidae,Corambe,adult,5,1
330,Corambe steinbergae,Doridella steinbergae,nudibranch,NA,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"seasonally common, on Membranipora sp.",solitary,mobile,micropredator,NA,Taxonomic,Species,535679,Animalia,Mollusca,Gastropoda,Nudibranchia,Corambidae,Corambe,adult,5,1
331,Ancula gibbosa,Ancula pacifica,nudibranch,Pacific ancula,NA,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,"seasonally present, on hydroids, bryozoans",solitary,mobile,micropredator,NA,Taxonomic,Species,140029,Animalia,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Ancula,adult,1,1
343,Triopha maculata,NA,nudibranch,spotted triopha,Oregon to Mexico,NA,Both,present,"Morris, Abbott, & Haderlie",low tidepools,NA,solitary,mobile,micropredator,NA,Taxonomic,Species,531262,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha,adult,1,1
345,Limacia cockerelli,Laila cockerelli,nudibranch,Cockerell's nudibranch,NA,26mm,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,common in winter,solitary,mobile,micropredator,NA,Taxonomic,Species,531202,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Limacia,adult,1,1
346,Tritonia festiva,NA,nudibranch,diamondback,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; light & Smith",low,NA,solitary,mobile,micropredator,NA,Taxonomic,Species,549413,Animalia,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,adult,1,1
349,Dirona picta,NA,nudibranch,spotted dirona,Oregon to Mexico,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,seasonally common,solitary,mobile,micropredator,NA,Taxonomic,Species,558927,Animalia,Mollusca,Gastropoda,Nudibranchia,Dironidae,Dirona,adult,1,1
350,Antiopella barbarensis,NA,nudibranch,cockscomb,NA,NA,Both,common,"Morris, Abbott, & Haderlie",low,seasonally common,solitary,mobile,micropredator,NA,Taxonomic,Species,575288,Animalia,Mollusca,Gastropoda,Nudibranchia,Janolidae,Antiopella,adult,1,1
359,Anteaeolidiella oliviae,"Spurilla olivae, Aeolidella olivae",nudibranch,Olive's spurilla,NA,20-35mm,Both,uncommon,"Morris, Abbott, & Haderlie",low tidepools,shaded pools,solitary,mobile,micropredator,NA,Taxonomic,Species,730417,Animalia,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Anteaeolidiella,adult,1,1
338,Acanthodoris rhodoceras,NA,nudibranch,"black, white dorid",NA,NA,Both,common,"Morris, Abbott, & Haderlie",low tidepools,seasonally common,solitary,mobile,micropredator,NA,Taxonomic,Species,535687,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,adult,1,1
347,Doto amyra,NA,nudibranch,hammerhead doto,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,NA,solitary,mobile,micropredator,NA,Taxonomic,Species,575069,Animalia,Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto,adult,1,1
634,Doto kya,NA,nudibranch,NA,NA,NA,Both,present,Light & Smith,low,on hydroids,solitary,mobile,micropredator,NA,Taxonomic,Species,581835,Animalia,Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto,adult,2,1
351,Orienthella trilineata,Coryphella trilineata,nudibranch,three-lined,NA,35mm,Both,common,"Morris, Abbott, & Haderlie",low,NA,solitary,mobile,micropredator,NA,Taxonomic,Species,1049566,Animalia,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Orienthella,adult,1,1
231,Calliostoma canaliculatum,NA,topsnail,channeled topsnail,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",very low,occur on Macrocystis,solitary,mobile,omnivore,NA,Taxonomic,Species,NA,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,adult,1,1
375,Lasaea subviridis,NA,clam,NA,NA,NA,Both,common,"Morris, Abbott, & Haderlie",middle,"in byssal threads of Mytilus, might be same species as L. cistula?",solitary,mobile,filter feeder,NA,Taxonomic,Species,575180,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Lasaea,adult,2,1
1971,Pristes oblongus,NA,bivalve,NA,Monterey to South,NA,Both,present,Light & Smith,all,Commensal with chiton Stenoplax heathiana,solitary,sessile,filter feeder,NA,Taxonomic,Species,582731,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Pristes,adult,1,1
660,Larus occidentalis,NA,bird,Western gull,NA,NA,Both,common,NA,all,NA,solitary,mobile,carnivore (scavenger + predator),NA,Taxonomic,Species,343916,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,adult,1,1
662,Nexilis epichitonius,NA,flatworm,NA,Oregon to California,NA,N,present,Light & Smith,all,Commensal in mantle cavity of the chiton Mopalia hindsii; also with other invertebrates,solitary,mobile,unknown,NA,Taxonomic,Species,481605,Animalia,Platyhelminthes,NA,Tricladida,Uteriporidae,Nexilis,adult,1,1
665,Dicyema sullivani,NA,rhombozoan,rhombozoan,NA,1.5,both,abundant,"Morris, Abbott, & Haderlie; Light & Smith",NA,octopus kidney,colonial,mobile,parasite,NA,Taxonomic,Species,265703,Animalia,Dicyemida,Rhombozoa,NA,Dicyemidae,Dicyema,multiple,1,6
666,Dicyemennea californica,NA,rhombozoan,rhombozoan,NA,4,both,abundant,"Morris, Abbott, & Haderlie; Light & Smith",NA,octopus kidney,colonial,mobile,parasite,NA,Taxonomic,Species,265714,Animalia,Dicyemida,Rhombozoa,NA,Dicyemidae,Dicyemennea,multiple,1,6
667,Dicyemennea adscita,NA,rhombozoan,NA,NA,3,S,present,"Morris, Abbott, & Haderlie; Light & Smith",NA,NA,colonial,mobile,parasite,NA,Taxonomic,Species,265709,Animalia,Dicyemida,Rhombozoa,NA,Dicyemidae,Dicyemennea,multiple,1,6
668,Dicyema balamuthi,NA,rhombozoan,NA,NA,NA,S,present,"Morris, Abbott, & Haderlie",NA,NA,colonial,mobile,parasite,NA,Taxonomic,Species,265675,Animalia,Dicyemida,Rhombozoa,NA,Dicyemidae,Dicyema,multiple,1,6
669,Conocyema adminicula,NA,rhombozoan,NA,NA,1,S,present,"Morris, Abbott, & Haderlie; Light & Smith",NA,NA,colonial,mobile,parasite,NA,Taxonomic,Species,265663,Animalia,Dicyemida,Rhombozoa,NA,Conocyemidae,Conocyema,multiple,1,6
670,Dicyemennea brevicephala,Dicyemennea brevicephala,rhombozoan,NA,NA,2,N,present,"Morris, Abbott, & Haderlie",NA,NA,colonial,mobile,parasite,NA,Taxonomic,Species,265712,Animalia,Dicyemida,Rhombozoa,NA,Dicyemidae,Dicyemennea,multiple,1,6
671,Dicyema apollyoni,NA,rhombozoan,NA,NA,3000,N,present,"Morris, Abbott, & Haderlie; Light & Smith",NA,NA,colonial,mobile,parasite,NA,Taxonomic,Species,265672,Animalia,Dicyemida,Rhombozoa,NA,Dicyemidae,Dicyema,multiple,1,6
428,Oxydromus pugettensis,Ophiodromus pugettensis,polychaete,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",low,commensal in ambulacral grooves of Patria miniata,solitary,mobile,omnivore,switch hosts almost daily,Taxonomic,Species,710706,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Oxydromus,adult,2,1
703,Selenidium fauchaldi,NA,gregarine,NA,NA,NA,S,present,"Morris, Abbott,, Haderlie",NA,NA,aggregating,NA,parasite,NA,Taxonomic,Species,563168,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Selenidiidae,Selenidium,adult,1,1
705,Pleioplana inquieta,Notoplana inquieta; Leptoplana inquieta,flatworm,NA,Oregon to California,NA,N,present,"Morris, Abbott,, Haderlie; Light & Smith",low,Found under stones at low water; also associated with Macrocystis.,solitary,mobile,typical predator,NA,Taxonomic,Species,483536,Animalia,Platyhelminthes,NA,Polycladida,Pleioplanidae,Pleioplana,adult,5,1
472,Heterosaccus californicus,NA,parasitic barnacle,rhizocephalan,NA,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",host range,parasitic on spider crabs,solitary,sessile,parasitic castrator,NA,Taxonomic,Species,463734,Animalia,Arthropoda,Thecostraca,NA,Sacculinidae,Heterosaccus,adult,1,1
473,Peltogasterella gracilis,NA,parasitic barnacle,rhizocephalan,NA,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith; multiple dissections",host range,on abdomens of hermit crabs,solitary,sessile,parasitic castrator,NA,Taxonomic,Species,463717,Animalia,Arthropoda,Thecostraca,NA,Peltogasterellidae,Peltogasterella,adult,1,1
474,Lernaeodiscus porcellanae,NA,parasitic barnacle,rhizocephalan,NA,NA,S,present,"Morris, Abbott, & Haderlie",low,on the porcelain crab,solitary,sessile,parasitic castrator,NA,Taxonomic,Species,463726,Animalia,Arthropoda,Thecostraca,NA,Peltogastridae,Lernaeodiscus,adult,1,1
484,Schizobopyrina striata,Bopyrina striata,parasitic isopod,NA,San Diego,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",host range,under carapace of grass shrimp,solitary,mobile,parasite,NA,Taxonomic,Species,262941,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae,Schizobopyrina,adult,1,1
534,Aporobopyrus oviformis,NA,parasitic isopod,NA,NA,NA,N,present,"Morris, Abbott, & Haderlie",low,in gill chamber,solitary,mobile,parasite,NA,Taxonomic,Species,259001,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae,Aporobopyrus,adult,1,1
711,Carcinonemertes epialti,NA,nemertean,NA,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",all,crab egg masses,solitary,mobile,symbiotic egg predator,NA,Taxonomic,Species,148070,Animalia,Nemertea,Hoplonemertea,Monostilifera,Carcinonemertidae,Carcinonemertes,adult,1,1
712,Homo sapiens,NA,human,NA,NA,NA,NA,present,"Morris, Abbott,, Haderlie",NA,NA,solitary,mobile,omnivore,NA,Taxonomic,Species,1455977,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,adult,1,1
486,Portunion conformis,NA,parasitic isopod,NA,NA,NA,N,fairly common,Light & Smith,host range,parasite in abdomen of shore crab,solitary,sessile,parasite,include? Range?,Taxonomic,Species,257584,Animalia,Arthropoda,Malacostraca,Isopoda,Entoniscidae,Portunion,adult,2,1
256,Antisabia panamensis,Hipponix craniodes,slipper snail,hoof snail,NA,NA,Both,fairly common,"Morris, Abbott, & Haderlie; Light & Smith",low,"high surf, under rocks, in crevices; In colonies on under-surfaces of rocks at low tide",aggregating,mobile,detritivore,NA,Taxonomic,Species,1673886,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hipponicidae,Antisabia,adult,2,1
360,Trimusculus reticulatus,NA,snail,reticulate button snail,NA,NA,Both,common,"Morris, Abbott, & Haderlie; light & Smith",middle,"hidden in caves, horizontal crevices, upsidedown, empty burrows of rock borers",aggregating,mobile,filter feeder,NA,Taxonomic,Species,414592,Animalia,Mollusca,Gastropoda,Ellobiida,Trimusculidae,Trimusculus,adult,2,1
373,Pseudochama exogyra,NA,clam,reversed chama,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",middle,large clusters; Cemented to algaecovered rocks on open coast,aggregating,sessile,filter feeder,NA,Taxonomic,Species,504794,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Pseudochama,adult,2,1
242,Promartynia pulligo,Tegula pulligo,topsnail,dusky turban snail,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,"Uncommon in low intertidal zone, on offshore kelp beds",solitary,mobile,grazer,NA,Taxonomic,Species,1673554,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Promartynia,adult,2,1
394,Leptochiton rugatus,NA,chiton,NA,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,"under rocks; can be found under rocks well submerged into sand or mud, especially those in shallow warm mid-zone pools near the shore",solitary,mobile,grazer,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,367856,Animalia,Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Leptochiton,adult,2,1
398,Lepidozona cooperi,NA,chiton,NA,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"under rocks, hidden beneath sediment deposits on rocky surfaces.",solitary,mobile,grazer,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,386035,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,adult,2,1
